country,year,ngdp_rpch
DMA,2030,2.525
GRD,1980,15.067
GRD,1981,1.375
GRD,1982,4.107
GRD,1983,3.295
GRD,1984,3.963
GRD,1985,5.988
GRD,1986,7.358
GRD,1987,9.073
GRD,1988,2.916
GRD,1989,3.758
GRD,1990,4.241
GRD,1991,1.423
GRD,1992,-0.813
GRD,1993,-1.956
GRD,1994,1.838
GRD,1995,2.196
GRD,1996,4.386
GRD,1997,4.916
GRD,1998,11.808
GRD,1999,6.981
GRD,2000,5.063
GRD,2001,-2.024
GRD,2002,3.438
GRD,2003,9.464
GRD,2004,-0.647
GRD,2005,13.273
GRD,2006,-3.993
GRD,2007,6.124
GRD,2008,0.948
GRD,2009,-6.613
GRD,2010,-0.511
GRD,2011,0.765
GRD,2012,-1.155
GRD,2013,2.351
GRD,2014,7.342
GRD,2015,6.445
GRD,2016,3.74
GRD,2017,4.439
GRD,2018,4.361
GRD,2019,0.677
GRD,2020,-13.757
GRD,2021,4.687
GRD,2022,7.321
GRD,2023,4.716
GRD,2024,3.6
GRD,2025,3.892
GRD,2026,3.314
GRD,2027,2.707
GRD,2028,2.706
GRD,2029,2.735
GRD,2030,2.735
GUY,1980,-2.076
GUY,1981,0.562
GUY,1982,-8.884
GUY,1983,-11.497
GUY,1984,2.134
GUY,1985,0.366
GUY,1986,-0.234
GUY,1987,-0.13
GUY,1988,-5.981
GUY,1989,-4.944
GUY,1990,-3.01
GUY,1991,6.026
GUY,1992,7.758
GUY,1993,8.201
GUY,1994,8.482
GUY,1995,5.055
GUY,1996,7.956
GUY,1997,6.185
GUY,1998,-1.707
GUY,1999,2.986
GUY,2000,-1.345
GUY,2001,2.26
GUY,2002,1.149
GUY,2003,-0.652
GUY,2004,1.566
GUY,2005,-1.942
GUY,2006,5.127
GUY,2007,7.02
GUY,2008,1.977
GUY,2009,3.319
GUY,2010,4.371
GUY,2011,5.437
GUY,2012,5.039
GUY,2013,3.653
GUY,2014,1.686
GUY,2015,0.687
GUY,2016,3.807
GUY,2017,3.734
GUY,2018,4.441
GUY,2019,5.353
GUY,2020,43.48
GUY,2021,20.06
GUY,2022,63.334
GUY,2023,33.769
GUY,2024,43.569
GUY,2025,10.315
GUY,2026,22.951
GUY,2027,20.993
GUY,2028,13.252
GUY,2029,11.751
GUY,2030,1.067
BLZ,1980,5.013
BLZ,1981,0.214
BLZ,1982,-7.551
BLZ,1983,6.076
BLZ,1984,11.332
BLZ,1985,-1.419
BLZ,1986,7.275
BLZ,1987,21.997
BLZ,1988,10.861
BLZ,1989,15.474
BLZ,1990,11.209
BLZ,1991,11.781
BLZ,1992,12.731
BLZ,1993,6.138
BLZ,1994,-0.02
BLZ,1995,0.733
BLZ,1996,1.106
BLZ,1997,4.235
BLZ,1998,3.89
BLZ,1999,9.425
BLZ,2000,12.24
BLZ,2001,4.994
BLZ,2002,5.397
BLZ,2003,9.667
BLZ,2004,4.781
BLZ,2005,2.22
BLZ,2006,4.511
BLZ,2007,3.353
BLZ,2008,-1.682
BLZ,2009,-0.389
BLZ,2010,1.114
BLZ,2011,-0.245
BLZ,2012,3.738
BLZ,2013,4.454
BLZ,2014,4.031
BLZ,2015,2.876
BLZ,2016,0.055
BLZ,2017,-1.813
BLZ,2018,1.111
BLZ,2019,4.268
BLZ,2020,-13.903
BLZ,2021,17.746
BLZ,2022,9.653
BLZ,2023,1.149
BLZ,2024,8.19
BLZ,2025,3.218
BLZ,2026,2.5
BLZ,2027,2.371
BLZ,2028,2.215
BLZ,2029,2.087
BLZ,2030,2.0
JAM,1980,-4.041
JAM,1981,4.42
JAM,1982,3.08
JAM,1983,4.153
JAM,1984,0.95
JAM,1985,-0.9
JAM,1986,7.0
JAM,1987,7.7
JAM,1988,-3.993
JAM,1989,4.7
JAM,1990,4.875
JAM,1991,0.834
JAM,1992,2.778
JAM,1993,2.211
JAM,1994,1.875
JAM,1995,2.521
JAM,1996,0.236
JAM,1997,-1.641
JAM,1998,-1.21
JAM,1999,0.981
JAM,2000,0.776
JAM,2001,1.281
JAM,2002,0.675
JAM,2003,3.667
JAM,2004,1.324
JAM,2005,0.894
JAM,2006,2.899
JAM,2007,1.444
JAM,2008,-0.818
JAM,2009,-3.411
JAM,2010,-1.435
JAM,2011,1.426
JAM,2012,-0.501
JAM,2013,0.224
JAM,2014,0.575
JAM,2015,0.869
JAM,2016,1.498
JAM,2017,0.679
JAM,2018,1.827
JAM,2019,0.97
JAM,2020,-9.92
JAM,2021,4.601
JAM,2022,5.222
JAM,2023,2.605
JAM,2024,-0.8
JAM,2025,2.1
JAM,2026,1.6
JAM,2027,1.6
JAM,2028,1.6
JAM,2029,1.6
JAM,2030,1.6
PRI,1981,1.07
PRI,1982,-3.049
PRI,1983,0.468
PRI,1984,7.318
PRI,1985,2.061
PRI,1986,8.163
PRI,1987,4.917
PRI,1988,6.508
PRI,1989,4.94
PRI,1990,3.781
PRI,1991,2.304
PRI,1992,4.564
PRI,1993,4.645
PRI,1994,4.186
PRI,1995,4.549
PRI,1996,2.314
PRI,1997,4.88
PRI,1998,6.518
PRI,1999,4.413
PRI,2000,3.272
PRI,2001,9.468
PRI,2002,2.17
PRI,2003,2.341
PRI,2004,1.987
PRI,2005,-1.987
PRI,2006,-1.41
PRI,2007,-1.162
PRI,2008,-1.844
PRI,2009,-1.952
PRI,2010,-0.413
PRI,2011,-0.359
PRI,2012,0.029
PRI,2013,-0.307
PRI,2014,-1.19
PRI,2015,-1.049
PRI,2016,-1.264
PRI,2017,-2.885
PRI,2018,-4.362
PRI,2019,1.676
PRI,2020,-4.181
PRI,2021,0.386
PRI,2022,3.568
PRI,2023,0.564
PRI,2024,1.0
PRI,2025,-0.8
PRI,2026,-0.1
PRI,2027,1.0
PRI,2028,0.6
PRI,2029,0.8
PRI,2030,0.8
SUR,1980,-6.5
SUR,1981,1.9
SUR,1982,-6.3
SUR,1983,-5.1
SUR,1984,-3.0
SUR,1985,-0.9
SUR,1986,-2.4
SUR,1987,-8.8
SUR,1988,10.8
SUR,1989,2.3
SUR,1990,-1.5
SUR,1991,-13.799
SUR,1992,3.9
SUR,1993,-2.2
SUR,1994,-7.0
SUR,1995,11.3
SUR,1996,11.2
SUR,1997,7.0
SUR,1998,2.2
SUR,1999,-0.9
SUR,2000,-0.1
SUR,2001,4.902
SUR,2002,3.747
SUR,2003,6.19
SUR,2004,7.305
SUR,2005,4.919
SUR,2006,5.767
SUR,2007,5.099
SUR,2008,4.149
SUR,2009,3.017
SUR,2010,5.163
SUR,2011,5.847
SUR,2012,2.697
SUR,2013,2.931
SUR,2014,0.254
SUR,2015,-3.414
SUR,2016,-4.912
SUR,2017,1.566
SUR,2018,4.948
SUR,2019,1.168
SUR,2020,-15.975
SUR,2021,-2.435
SUR,2022,2.406
SUR,2023,2.54
SUR,2024,3.049
SUR,2025,3.202
SUR,2026,3.718
SUR,2027,3.97
SUR,2028,50.311
SUR,2029,27.459
SUR,2030,3.824
TTO,1980,10.4
TTO,1981,4.577
TTO,1982,3.799
TTO,1983,-10.3
TTO,1984,-5.751
TTO,1985,-4.119
TTO,1986,-3.279
TTO,1987,-4.562
TTO,1988,-3.92
TTO,1989,-0.83
TTO,1990,1.509
TTO,1991,3.112
TTO,1992,10.093
TTO,1993,-0.669
TTO,1994,3.567
TTO,1995,3.81
TTO,1996,7.134
TTO,1997,7.523
TTO,1998,8.125
TTO,1999,8.025
TTO,2000,6.901
TTO,2001,3.698
TTO,2002,7.152
TTO,2003,13.878
TTO,2004,7.328
TTO,2005,5.895
TTO,2006,14.181
TTO,2007,4.255
TTO,2008,3.286
TTO,2009,-4.823
TTO,2010,3.461
TTO,2011,-0.192
TTO,2012,4.63
TTO,2013,3.345
TTO,2014,3.695
TTO,2015,-0.565
TTO,2016,-7.403
TTO,2017,-4.819
TTO,2018,-0.986
TTO,2019,0.472
TTO,2020,-8.903
TTO,2021,-0.912
TTO,2022,1.082
TTO,2023,1.427
TTO,2024,1.427
TTO,2025,2.367
TTO,2026,1.094
TTO,2027,1.946
TTO,2028,3.002
TTO,2029,2.969
TTO,2030,1.842
BHR,1980,7.494
BHR,1981,2.777
BHR,1982,6.406
BHR,1983,6.994
BHR,1984,4.186
BHR,1985,-0.93
BHR,1986,0.484
BHR,1987,-1.222
BHR,1988,5.952
BHR,1989,1.013
BHR,1990,3.503
BHR,1991,2.286
BHR,1992,7.123
BHR,1993,7.604
BHR,1994,3.212
BHR,1995,1.923
BHR,1996,3.25
BHR,1997,2.348
BHR,1998,4.849
BHR,1999,5.972
BHR,2000,7.018
BHR,2001,2.491
BHR,2002,3.349
BHR,2003,6.296
BHR,2004,6.981
BHR,2005,6.769
BHR,2006,6.467
BHR,2007,8.294
BHR,2008,6.242
BHR,2009,2.541
BHR,2010,4.337
BHR,2011,1.928
BHR,2012,3.803
BHR,2013,5.293
BHR,2014,4.309
BHR,2015,2.508
BHR,2016,3.815
BHR,2017,4.954
BHR,2018,2.053
BHR,2019,2.053
BHR,2020,-5.911
BHR,2021,4.35
BHR,2022,6.18
BHR,2023,3.878
BHR,2024,2.776
BHR,2025,2.753
BHR,2026,2.994
BHR,2027,3.046
BHR,2028,2.988
BHR,2029,3.067
BHR,2030,3.155
CYP,1980,5.92
CYP,1981,3.051
CYP,1982,6.279
CYP,1983,5.307
CYP,1984,8.837
CYP,1985,4.746
CYP,1986,3.583
CYP,1987,7.139
CYP,1988,8.317
CYP,1989,8.088
CYP,1990,7.402
CYP,1991,0.74
CYP,1992,9.365
CYP,1993,0.701
CYP,1994,5.899
CYP,1995,9.924
CYP,1996,1.247
CYP,1997,2.641
CYP,1998,6.111
CYP,1999,4.999
CYP,2000,5.965
CYP,2001,3.952
CYP,2002,3.723
CYP,2003,2.624
CYP,2004,5.026
CYP,2005,4.853
CYP,2006,4.714
CYP,2007,5.096
CYP,2008,3.648
CYP,2009,-2.016
CYP,2010,2.282
CYP,2011,0.417
CYP,2012,-3.447
CYP,2013,-6.587
CYP,2014,-1.777
CYP,2015,3.418
CYP,2016,6.574
CYP,2017,5.752
CYP,2018,6.272
CYP,2019,5.877
CYP,2020,-3.219
CYP,2021,11.385
CYP,2022,7.367
CYP,2023,2.611
CYP,2024,3.43
CYP,2025,2.545
CYP,2026,2.663
CYP,2027,2.961
CYP,2028,2.992
CYP,2029,3.019
CYP,2030,2.958
IRN,1980,-21.6
IRN,1981,-5.697
IRN,1982,23.171
IRN,1983,11.087
IRN,1984,-7.14
IRN,1985,1.868
IRN,1986,-9.785
IRN,1987,-0.172
IRN,1988,-6.082
IRN,1989,6.132
IRN,1990,13.595
IRN,1991,12.716
IRN,1992,3.298
IRN,1993,-1.471
IRN,1994,-1.698
IRN,1995,2.401
IRN,1996,6.351
IRN,1997,1.35
IRN,1998,2.08
IRN,1999,2.003
IRN,2000,5.846
IRN,2001,2.392
IRN,2002,8.079
IRN,2003,8.639
IRN,2004,4.337
IRN,2005,3.19
IRN,2006,5.0
IRN,2007,8.156
IRN,2008,0.251
IRN,2009,1.007
IRN,2010,5.798
IRN,2011,2.646
IRN,2012,-3.747
IRN,2013,-1.522
IRN,2014,4.985
IRN,2015,-1.425
IRN,2016,8.815
IRN,2017,2.759
IRN,2018,-1.838
IRN,2019,-3.071
IRN,2020,3.33
IRN,2021,4.72
IRN,2022,3.777
IRN,2023,5.045
IRN,2024,3.478
IRN,2025,0.309
IRN,2026,1.104
IRN,2027,1.6
IRN,2028,2.003
IRN,2029,1.984
IRN,2030,1.963
IRQ,2001,1.767
IRQ,2002,-8.204
IRQ,2003,-36.657
IRQ,2004,53.386
IRQ,2005,1.675
IRQ,2006,5.638
IRQ,2007,1.889
IRQ,2008,8.228
IRQ,2009,3.379
IRQ,2010,6.403
IRQ,2011,7.546
IRQ,2012,13.936
IRQ,2013,7.628
IRQ,2014,0.738
IRQ,2015,2.537
IRQ,2016,16.172
IRQ,2017,-1.509
IRQ,2018,2.633
IRQ,2019,5.588
IRQ,2020,-12.409
IRQ,2021,1.428
IRQ,2022,7.713
IRQ,2023,0.92
IRQ,2024,0.336
IRQ,2025,-1.503
IRQ,2026,1.439
IRQ,2027,5.503
IRQ,2028,3.906
IRQ,2029,4.137
IRQ,2030,4.146
ISR,1980,3.568
ISR,1981,4.723
ISR,1982,1.424
ISR,1983,2.586
ISR,1984,2.21
ISR,1985,4.451
ISR,1986,3.551
ISR,1987,7.49
ISR,1988,3.564
ISR,1989,1.419
ISR,1990,6.633
ISR,1991,4.618
ISR,1992,7.155
ISR,1993,3.771
ISR,1994,7.011
ISR,1995,9.654
ISR,1996,5.91
ISR,1997,3.702
ISR,1998,4.036
ISR,1999,3.337
ISR,2000,8.609
ISR,2001,0.276
ISR,2002,-0.09
ISR,2003,1.461
ISR,2004,4.678
ISR,2005,4.229
ISR,2006,5.608
ISR,2007,6.065
ISR,2008,3.209
ISR,2009,1.238
ISR,2010,5.534
ISR,2011,5.519
ISR,2012,2.538
ISR,2013,4.085
ISR,2014,3.776
ISR,2015,2.238
ISR,2016,4.46
ISR,2017,4.347
ISR,2018,4.004
ISR,2019,3.71
ISR,2020,-2.022
ISR,2021,9.388
ISR,2022,6.263
ISR,2023,1.827
ISR,2024,0.872
ISR,2025,3.25
ISR,2026,3.6
ISR,2027,3.34
ISR,2028,3.368
ISR,2029,3.387
ISR,2030,3.387
JOR,1980,11.069
JOR,1981,14.973
JOR,1982,5.846
JOR,1983,1.366
JOR,1984,5.478
JOR,1985,-1.088
JOR,1986,5.934
JOR,1987,2.71
JOR,1988,2.891
JOR,1989,-10.661
JOR,1990,-1.604
JOR,1991,-5.65
JOR,1992,16.856
JOR,1993,4.36
JOR,1994,5.002
JOR,1995,5.951
JOR,1996,1.913
JOR,1997,3.741
JOR,1998,3.206
JOR,1999,3.237
JOR,2000,4.2
JOR,2001,4.987
JOR,2002,6.584
JOR,2003,3.98
JOR,2004,8.257
JOR,2005,8.822
JOR,2006,8.515
JOR,2007,8.373
JOR,2008,7.383
JOR,2009,5.024
JOR,2010,2.315
JOR,2011,2.737
JOR,2012,2.429
JOR,2013,2.61
JOR,2014,3.384
JOR,2015,2.497
JOR,2016,1.994
JOR,2017,2.474
JOR,2018,1.919
JOR,2019,1.751
JOR,2020,-1.103
JOR,2021,3.656
JOR,2022,2.428
JOR,2023,3.104
JOR,2024,2.489
JOR,2025,2.6
JOR,2026,2.9
JOR,2027,3.0
JOR,2028,3.0
JOR,2029,3.0
JOR,2030,3.0
KWT,1982,-9.504
KWT,1983,5.253
KWT,1984,5.24
KWT,1985,-4.258
KWT,1986,8.565
KWT,1987,8.142
KWT,1988,-10.05
KWT,1989,25.896
KWT,1990,-26.229
KWT,1991,-41.008
KWT,1992,82.809
KWT,1993,35.132
KWT,1994,8.616
KWT,1995,1.669
KWT,1996,0.598
KWT,1997,2.493
KWT,1998,3.654
KWT,1999,-1.789
KWT,2000,4.69
KWT,2001,0.213
KWT,2002,3.014
KWT,2003,17.326
KWT,2004,10.24
KWT,2005,10.609
KWT,2006,7.515
KWT,2007,5.992
KWT,2008,2.48
KWT,2009,-7.076
KWT,2010,-2.371
KWT,2011,9.628
KWT,2012,6.626
KWT,2013,1.149
KWT,2014,0.501
KWT,2015,0.593
KWT,2016,2.926
KWT,2017,-4.712
KWT,2018,2.743
KWT,2019,2.264
KWT,2020,-4.817
KWT,2021,2.261
KWT,2022,5.859
KWT,2023,-3.641
KWT,2024,-2.804
KWT,2025,1.866
KWT,2026,3.129
KWT,2027,2.324
KWT,2028,2.242
KWT,2029,2.27
KWT,2030,2.241
LBN,1980,1.467
LBN,1981,0.55
LBN,1982,-36.789
LBN,1983,22.71
LBN,1984,44.479
LBN,1985,24.3
LBN,1986,-6.773
LBN,1987,16.729
LBN,1988,-28.209
LBN,1989,-42.195
LBN,1990,-13.421
LBN,1991,38.2
LBN,1992,4.495
LBN,1993,7.0
LBN,1994,8.03
LBN,1995,6.493
LBN,1996,4.038
LBN,1997,10.19
LBN,1998,3.9
LBN,1999,-0.8
LBN,2000,1.1
LBN,2001,3.9
LBN,2002,3.4
LBN,2003,1.7
LBN,2004,7.5
LBN,2005,2.687
LBN,2006,1.547
LBN,2007,9.314
LBN,2008,9.066
LBN,2009,10.235
LBN,2010,7.974
LBN,2011,0.867
LBN,2012,2.541
LBN,2013,3.811
LBN,2014,2.466
LBN,2015,0.453
LBN,2016,1.563
LBN,2017,0.913
LBN,2018,-1.853
LBN,2019,-6.801
LBN,2020,-24.597
LBN,2021,2.016
LBN,2022,1.0
LBN,2023,-0.7
LBN,2024,-7.5
OMN,1980,6.079
OMN,1981,17.096
OMN,1982,11.501
OMN,1983,15.947
OMN,1984,13.904
OMN,1985,14.523
OMN,1986,2.145
OMN,1987,-3.992
OMN,1988,5.245
OMN,1989,2.983
OMN,1990,8.378
OMN,1991,6.044
OMN,1992,8.492
OMN,1993,6.144
OMN,1994,3.845
OMN,1995,4.831
OMN,1996,2.889
OMN,1997,6.178
OMN,1998,2.704
OMN,1999,0.298
OMN,2000,6.193
OMN,2001,4.613
OMN,2002,-0.784
OMN,2003,-2.195
OMN,2004,1.992
OMN,2005,2.78
OMN,2006,4.67
OMN,2007,4.98
OMN,2008,8.95
OMN,2009,5.982
OMN,2010,2.472
OMN,2011,2.894
OMN,2012,8.863
OMN,2013,5.227
OMN,2014,1.292
OMN,2015,5.017
OMN,2016,5.046
OMN,2017,0.304
OMN,2018,1.288
OMN,2019,-1.129
OMN,2020,-3.38
OMN,2021,2.582
OMN,2022,7.986
OMN,2023,1.187
OMN,2024,1.674
OMN,2025,2.33
OMN,2026,3.645
OMN,2027,4.443
OMN,2028,4.073
OMN,2029,3.83
OMN,2030,3.823
QAT,1980,-1.016
QAT,1981,-3.894
QAT,1982,-8.21
QAT,1983,-5.329
QAT,1984,15.988
QAT,1985,-13.031
QAT,1986,3.706
QAT,1987,0.9
QAT,1988,4.7
QAT,1989,5.3
QAT,1990,-14.644
QAT,1991,-1.524
QAT,1992,10.424
QAT,1993,-0.891
QAT,1994,1.929
QAT,1995,0.361
QAT,1996,4.229
QAT,1997,27.745
QAT,1998,10.253
QAT,1999,3.767
QAT,2000,6.946
QAT,2001,4.5
QAT,2002,6.873
QAT,2003,3.987
QAT,2004,19.225
QAT,2005,7.792
QAT,2006,28.082
QAT,2007,18.191
QAT,2008,17.494
QAT,2009,13.063
QAT,2010,17.746
QAT,2011,11.302
QAT,2012,4.73
QAT,2013,5.556
QAT,2014,5.334
QAT,2015,4.753
QAT,2016,3.064
QAT,2017,-1.498
QAT,2018,1.235
QAT,2019,0.688
QAT,2020,-3.558
QAT,2021,1.627
QAT,2022,4.185
QAT,2023,1.369
QAT,2024,2.366
QAT,2025,2.41
QAT,2026,5.618
QAT,2027,7.926
QAT,2028,3.539
QAT,2029,1.609
QAT,2030,3.397
SAU,1980,5.798
SAU,1981,2.983
SAU,1982,-16.109
SAU,1983,-10.993
SAU,1984,-4.007
SAU,1985,-7.212
SAU,1986,1.008
SAU,1987,-3.133
SAU,1988,6.6
SAU,1989,0.415
SAU,1990,9.426
SAU,1991,8.221
SAU,1992,4.581
SAU,1993,0.38
SAU,1994,0.953
SAU,1995,0.312
SAU,1996,3.305
SAU,1997,2.647
SAU,1998,2.804
SAU,1999,-0.633
SAU,2000,4.718
SAU,2001,0.345
SAU,2002,-0.688
SAU,2003,8.769
SAU,2004,8.631
SAU,2005,5.945
SAU,2006,3.314
SAU,2007,2.214
SAU,2008,6.238
SAU,2009,-1.067
SAU,2010,5.04
SAU,2011,10.994
SAU,2012,5.409
SAU,2013,2.535
SAU,2014,3.811
SAU,2015,4.509
SAU,2016,1.884
SAU,2017,0.911
SAU,2018,3.199
SAU,2019,1.098
SAU,2020,-3.582
SAU,2021,5.075
SAU,2022,7.486
SAU,2023,-0.755
SAU,2024,1.306
SAU,2025,2.989
SAU,2026,3.742
SAU,2027,3.556
SAU,2028,3.175
SAU,2029,3.175
SAU,2030,3.282
ARE,1980,-1.78
ARE,1981,8.024
ARE,1982,-7.188
ARE,1983,-5.25
ARE,1984,4.451
ARE,1985,-2.522
ARE,1986,-19.269
ARE,1987,5.304
ARE,1988,-2.623
ARE,1989,15.733
ARE,1990,23.562
ARE,1991,2.176
ARE,1992,3.144
ARE,1993,0.262
ARE,1994,7.449
ARE,1995,6.629
ARE,1996,5.399
ARE,1997,8.567
ARE,1998,0.878
ARE,1999,3.83
ARE,2000,12.322
ARE,2001,1.399
ARE,2002,2.433
ARE,2003,8.801
ARE,2004,9.566
ARE,2005,4.855
ARE,2006,9.837
ARE,2007,3.184
ARE,2008,3.192
ARE,2009,-5.243
ARE,2010,5.284
ARE,2011,6.216
ARE,2012,1.824
ARE,2013,5.056
ARE,2014,4.166
ARE,2015,6.787
ARE,2016,5.561
ARE,2017,0.735
ARE,2018,1.314
ARE,2019,1.108
ARE,2020,-4.957
ARE,2021,4.355
ARE,2022,7.51
ARE,2023,3.619
ARE,2024,3.762
ARE,2025,3.991
ARE,2026,4.986
ARE,2027,4.654
ARE,2028,4.356
ARE,2029,4.251
ARE,2030,3.895
EGY,1980,3.409
EGY,1981,2.198
EGY,1982,7.296
EGY,1983,8.876
EGY,1984,8.021
EGY,1985,7.425
EGY,1986,4.759
EGY,1987,4.273
EGY,1988,3.994
EGY,1989,2.993
EGY,1990,2.35
EGY,1991,2.1
EGY,1992,0.3
EGY,1993,2.9
EGY,1994,4.188
EGY,1995,4.484
EGY,1996,4.879
EGY,1997,5.919
EGY,1998,7.543
EGY,1999,6.11
EGY,2000,5.383
EGY,2001,3.524
EGY,2002,3.186
EGY,2003,3.193
EGY,2004,4.092
EGY,2005,4.472
EGY,2006,6.844
EGY,2007,7.088
EGY,2008,7.156
EGY,2009,4.674
EGY,2010,5.147
EGY,2011,1.765
EGY,2012,2.226
EGY,2013,3.302
EGY,2014,2.93
EGY,2015,4.36
EGY,2016,4.34
EGY,2017,4.19
EGY,2018,5.327
EGY,2019,5.549
EGY,2020,3.576
EGY,2021,3.252
EGY,2022,6.651
EGY,2023,3.76
EGY,2024,2.399
EGY,2025,3.757
EGY,2026,4.288
EGY,2027,4.792
EGY,2028,5.079
EGY,2029,5.267
EGY,2030,5.482
YEM,1991,6.293
YEM,1992,8.208
YEM,1993,4.002
YEM,1994,6.722
YEM,1995,5.669
YEM,1996,4.635
YEM,1997,5.231
YEM,1998,6.007
YEM,1999,3.776
YEM,2000,6.182
YEM,2001,3.804
YEM,2002,3.935
YEM,2003,3.747
YEM,2004,3.973
YEM,2005,5.592
YEM,2006,3.17
YEM,2007,3.338
YEM,2008,3.648
YEM,2009,3.866
YEM,2010,7.702
YEM,2011,-12.715
YEM,2012,2.393
YEM,2013,4.824
YEM,2014,-0.189
YEM,2015,-27.995
YEM,2016,-9.375
YEM,2017,-5.072
YEM,2018,0.752
YEM,2019,2.1
YEM,2020,-8.5
YEM,2021,-1.0
YEM,2022,1.5
YEM,2023,-2.0
YEM,2024,-1.5
YEM,2025,-1.5
YEM,2026,0.0
YEM,2027,6.0
YEM,2028,5.5
YEM,2029,5.0
YEM,2030,5.0
PSE,1995,7.118
PSE,1996,1.215
PSE,1997,14.668
PSE,1998,14.334
PSE,1999,8.281
PSE,2000,-8.556
PSE,2001,-9.311
PSE,2002,-12.488
PSE,2003,14.016
PSE,2004,21.924
PSE,2005,11.291
PSE,2006,-0.997
PSE,2007,3.788
PSE,2008,7.429
PSE,2009,8.593
PSE,2010,5.777
PSE,2011,9.601
PSE,2012,6.096
PSE,2013,4.699
PSE,2014,-0.158
PSE,2015,3.721
PSE,2016,8.865
PSE,2017,1.419
PSE,2018,1.227
PSE,2019,1.363
PSE,2020,-11.318
PSE,2021,7.012
PSE,2022,4.083
PSE,2023,-4.556
AFG,2003,8.692
AFG,2004,0.671
AFG,2005,11.83
AFG,2006,5.361
AFG,2007,13.34
AFG,2008,3.863
AFG,2009,20.585
AFG,2010,8.438
AFG,2011,6.479
AFG,2012,13.968
AFG,2013,5.683
AFG,2014,2.697
AFG,2015,0.988
AFG,2016,2.164
AFG,2017,2.647
AFG,2018,1.189
AFG,2019,3.912
AFG,2020,-2.351
AFG,2021,-14.542
AFG,2022,-6.24
AFG,2023,2.267
BGD,1981,3.802
BGD,1982,2.376
BGD,1983,4.016
BGD,1984,5.181
BGD,1985,3.223
BGD,1986,4.249
BGD,1987,3.732
BGD,1988,2.159
BGD,1989,2.612
BGD,1990,5.941
BGD,1991,3.339
BGD,1992,5.04
BGD,1993,4.574
BGD,1994,4.085
BGD,1995,4.925
BGD,1996,4.622
BGD,1997,4.49
BGD,1998,5.177
BGD,1999,4.67
BGD,2000,5.293
BGD,2001,5.077
BGD,2002,3.833
BGD,2003,4.74
BGD,2004,5.24
BGD,2005,6.536
BGD,2006,6.672
BGD,2007,7.059
BGD,2008,6.014
BGD,2009,5.045
BGD,2010,5.572
BGD,2011,6.464
BGD,2012,6.521
BGD,2013,6.014
BGD,2014,6.061
BGD,2015,6.553
BGD,2016,7.114
BGD,2017,6.59
BGD,2018,7.319
BGD,2019,7.882
BGD,2020,3.448
BGD,2021,6.939
BGD,2022,7.1
BGD,2023,5.775
BGD,2024,4.223
BGD,2025,3.76
BGD,2026,6.53
BGD,2027,5.78
BGD,2028,6.12
BGD,2029,7.53
BGD,2030,6.62
BTN,1980,4.995
BTN,1981,13.589
BTN,1982,8.195
BTN,1983,7.337
BTN,1984,7.616
BTN,1985,4.349
BTN,1986,7.954
BTN,1987,20.229
BTN,1988,15.079
BTN,1989,6.194
BTN,1990,9.098
BTN,1991,4.896
BTN,1992,2.083
BTN,1993,3.192
BTN,1994,2.232
BTN,1995,6.019
BTN,1996,5.971
BTN,1997,5.544
BTN,1998,6.009
BTN,1999,7.087
BTN,2000,6.934
BTN,2001,7.04
BTN,2002,9.516
BTN,2003,9.049
BTN,2004,6.423
BTN,2005,6.069
BTN,2006,6.266
BTN,2007,11.016
BTN,2008,9.886
BTN,2009,6.133
BTN,2010,9.878
BTN,2011,10.018
BTN,2012,6.638
BTN,2013,3.334
BTN,2014,3.705
BTN,2015,6.155
BTN,2016,7.514
BTN,2017,5.855
BTN,2018,3.505
BTN,2019,4.648
BTN,2020,-2.455
BTN,2021,-3.293
BTN,2022,4.826
BTN,2023,5.044
BTN,2024,4.044
BTN,2025,7.0
BTN,2026,7.0
BTN,2027,5.072
BTN,2028,5.604
BTN,2029,7.109
BTN,2030,5.504
BRN,1986,-2.715
BRN,1987,2.009
BRN,1988,1.097
BRN,1989,-1.074
BRN,1990,1.089
BRN,1991,3.146
BRN,1992,4.759
BRN,1993,0.305
BRN,1994,3.145
BRN,1995,4.479
BRN,1996,2.878
BRN,1997,-1.471
BRN,1998,-0.559
BRN,1999,3.052
BRN,2000,2.849
BRN,2001,2.744
BRN,2002,3.872
BRN,2003,2.904
BRN,2004,0.504
BRN,2005,0.388
BRN,2006,4.398
BRN,2007,0.154
BRN,2008,-1.939
BRN,2009,-1.765
BRN,2010,2.599
BRN,2011,3.744
BRN,2012,0.913
BRN,2013,-2.125
BRN,2014,-2.508
BRN,2015,-0.405
BRN,2016,-2.465
BRN,2017,1.329
BRN,2018,0.052
BRN,2019,3.869
BRN,2020,1.134
BRN,2021,-1.591
BRN,2022,-1.628
BRN,2023,1.412
BRN,2024,3.908
BRN,2025,2.522
BRN,2026,2.648
BRN,2027,2.626
BRN,2028,2.927
BRN,2029,3.085
BRN,2030,2.961
MMR,1999,8.432
MMR,2000,12.418
MMR,2001,12.468
MMR,2002,9.928
MMR,2003,13.196
MMR,2004,15.318
MMR,2005,13.567
MMR,2006,13.307
MMR,2007,12.5
MMR,2008,7.558
MMR,2009,4.385
MMR,2010,5.247
MMR,2011,5.471
MMR,2012,6.486
MMR,2013,7.899
MMR,2014,8.2
MMR,2015,5.862
