country,year,ngdp_rpch
CYP,2020,-3.2
CYP,2021,11.4
CYP,2022,8.3
CYP,2023,3.6
CYP,2024,3.9
CYP,2025,3.8
CYP,2026,3.0
CYP,2027,3.0
CYP,2028,3.0
CYP,2029,3.0
CYP,2030,3.0
CYP,2031,3.0
CZE,1996,4.5
CZE,1997,-0.6
CZE,1998,-0.4
CZE,1999,1.4
CZE,2000,4.0
CZE,2001,2.9
CZE,2002,1.5
CZE,2003,3.3
CZE,2004,4.7
CZE,2005,6.4
CZE,2006,6.6
CZE,2007,5.5
CZE,2008,2.6
CZE,2009,-4.8
CZE,2010,2.7
CZE,2011,1.8
CZE,2012,-0.8
CZE,2013,0.0
CZE,2014,2.2
CZE,2015,5.0
CZE,2016,2.6
CZE,2017,5.2
CZE,2018,2.8
CZE,2019,3.6
CZE,2020,-5.3
CZE,2021,4.0
CZE,2022,2.8
CZE,2023,0.0
CZE,2024,1.3
CZE,2025,2.5
CZE,2026,2.2
CZE,2027,2.2
CZE,2028,2.1
CZE,2029,1.9
CZE,2030,1.8
CZE,2031,1.8
DA,1980,6.8
DA,1981,5.8
DA,1982,5.0
DA,1983,6.9
DA,1984,7.4
DA,1985,6.5
DA,1986,6.1
DA,1987,7.1
DA,1988,9.3
DA,1989,6.2
DA,1990,5.9
DA,1991,6.4
DA,1992,8.8
DA,1993,9.0
DA,1994,9.3
DA,1995,8.9
DA,1996,8.4
DA,1997,6.1
DA,1998,2.9
DA,1999,6.6
DA,2000,6.5
DA,2001,6.0
DA,2002,6.6
DA,2003,8.3
DA,2004,8.4
DA,2005,8.9
DA,2006,9.7
DA,2007,10.6
DA,2008,7.1
DA,2009,7.4
DA,2010,9.2
DA,2011,7.5
DA,2012,7.0
DA,2013,6.9
DA,2014,6.9
DA,2015,6.8
DA,2016,6.8
DA,2017,6.6
DA,2018,6.4
DA,2019,5.4
DA,2020,-0.5
DA,2021,7.8
DA,2022,4.7
DA,2023,5.6
DA,2024,5.4
DA,2025,5.5
DA,2026,4.9
DA,2027,4.8
DA,2028,4.8
DA,2029,4.6
DA,2030,4.5
DA,2031,4.5
DEU,1980,1.3
DEU,1981,0.1
DEU,1982,-0.8
DEU,1983,1.6
DEU,1984,2.8
DEU,1985,2.2
DEU,1986,2.4
DEU,1987,1.5
DEU,1988,3.7
DEU,1989,3.9
DEU,1990,5.7
DEU,1991,5.0
DEU,1992,2.0
DEU,1993,-1.0
DEU,1994,2.6
DEU,1995,1.5
DEU,1996,1.0
DEU,1997,1.9
DEU,1998,2.1
DEU,1999,2.1
DEU,2000,2.9
DEU,2001,1.6
DEU,2002,-0.2
DEU,2003,-0.5
DEU,2004,1.2
DEU,2005,0.9
DEU,2006,3.9
DEU,2007,2.9
DEU,2008,0.9
DEU,2009,-5.6
DEU,2010,4.1
DEU,2011,3.8
DEU,2012,0.5
DEU,2013,0.4
DEU,2014,2.2
DEU,2015,1.7
DEU,2016,2.2
DEU,2017,2.8
DEU,2018,1.1
DEU,2019,1.0
DEU,2020,-4.1
DEU,2021,3.9
DEU,2022,1.8
DEU,2023,-0.9
DEU,2024,-0.5
DEU,2025,0.2
DEU,2026,0.8
DEU,2027,1.2
DEU,2028,1.2
DEU,2029,0.9
DEU,2030,0.7
DEU,2031,0.6
DJI,1991,-4.5
DJI,1992,0.6
DJI,1993,-6.8
DJI,1994,-1.4
DJI,1995,-3.5
DJI,1996,-3.7
DJI,1997,-1.2
DJI,1998,0.1
DJI,1999,2.9
DJI,2000,0.7
DJI,2001,1.8
DJI,2002,3.2
DJI,2003,3.2
DJI,2004,2.8
DJI,2005,3.1
DJI,2006,4.8
DJI,2007,5.0
DJI,2008,5.8
DJI,2009,1.6
DJI,2010,4.1
DJI,2011,7.3
DJI,2012,4.8
DJI,2013,5.0
DJI,2014,7.2
DJI,2015,7.3
DJI,2016,7.1
DJI,2017,5.5
DJI,2018,4.8
DJI,2019,5.5
DJI,2020,1.2
DJI,2021,4.4
DJI,2022,5.2
DJI,2023,6.8
DJI,2024,7.0
DJI,2025,6.0
DJI,2026,6.0
DJI,2027,6.0
DJI,2028,5.5
DJI,2029,5.5
DJI,2030,5.5
DJI,2031,5.5
DMA,1980,13.4
DMA,1981,10.8
DMA,1982,4.1
DMA,1983,2.6
DMA,1984,4.2
DMA,1985,1.4
DMA,1986,7.1
DMA,1987,6.3
DMA,1988,7.8
DMA,1989,-0.2
DMA,1990,5.4
DMA,1991,1.3
DMA,1992,2.0
DMA,1993,2.2
DMA,1994,0.0
DMA,1995,3.0
DMA,1996,3.1
DMA,1997,2.2
DMA,1998,3.8
DMA,1999,0.4
DMA,2000,2.3
DMA,2001,-0.1
DMA,2002,-2.8
DMA,2003,6.4
DMA,2004,3.1
DMA,2005,0.7
DMA,2006,4.7
DMA,2007,6.4
DMA,2008,7.1
DMA,2009,-1.2
DMA,2010,0.7
DMA,2011,-0.2
DMA,2012,-1.1
DMA,2013,-1.0
DMA,2014,4.8
DMA,2015,-2.7
DMA,2016,2.8
DMA,2017,-6.6
DMA,2018,3.5
DMA,2019,5.5
DMA,2020,-16.6
DMA,2021,6.9
DMA,2022,5.6
DMA,2023,4.7
DMA,2024,3.5
DMA,2025,4.5
DMA,2026,3.1
DMA,2027,2.8
DMA,2028,2.7
DMA,2029,2.4
DMA,2030,2.1
DMA,2031,2.0
DNK,1980,-0.7
DNK,1981,-0.7
DNK,1982,3.9
DNK,1983,2.6
DNK,1984,4.3
DNK,1985,4.2
DNK,1986,4.7
DNK,1987,0.5
DNK,1988,0.3
DNK,1989,0.7
DNK,1990,1.7
DNK,1991,1.5
DNK,1992,2.0
DNK,1993,-0.1
DNK,1994,5.3
DNK,1995,3.0
DNK,1996,2.9
DNK,1997,3.2
DNK,1998,2.3
DNK,1999,3.0
DNK,2000,3.7
DNK,2001,1.0
DNK,2002,0.5
DNK,2003,0.4
DNK,2004,2.8
DNK,2005,2.4
DNK,2006,3.8
DNK,2007,1.0
DNK,2008,-0.4
DNK,2009,-5.0
DNK,2010,1.6
DNK,2011,1.3
DNK,2012,0.0
DNK,2013,1.4
DNK,2014,1.3
DNK,2015,2.1
DNK,2016,3.1
DNK,2017,3.1
DNK,2018,1.9
DNK,2019,1.7
DNK,2020,-1.8
DNK,2021,6.5
DNK,2022,0.4
DNK,2023,0.6
DNK,2024,3.5
DNK,2025,2.9
DNK,2026,2.0
DNK,2027,1.6
DNK,2028,1.6
DNK,2029,1.5
DNK,2030,1.5
DNK,2031,1.5
DOM,1980,8.0
DOM,1981,4.3
DOM,1982,1.7
DOM,1983,4.6
DOM,1984,1.3
DOM,1985,-2.1
DOM,1986,3.5
DOM,1987,10.1
DOM,1988,2.2
DOM,1989,4.4
DOM,1990,-5.5
DOM,1991,0.9
DOM,1992,11.2
DOM,1993,7.4
DOM,1994,2.6
DOM,1995,5.7
DOM,1996,6.0
DOM,1997,8.9
DOM,1998,6.7
DOM,1999,6.0
DOM,2000,4.7
DOM,2001,2.5
DOM,2002,4.5
DOM,2003,-1.3
DOM,2004,2.6
DOM,2005,9.4
DOM,2006,9.2
DOM,2007,7.4
DOM,2008,3.3
DOM,2009,1.0
DOM,2010,8.4
DOM,2011,3.2
DOM,2012,2.8
DOM,2013,4.9
DOM,2014,7.1
DOM,2015,7.0
DOM,2016,6.7
DOM,2017,3.9
DOM,2018,7.1
DOM,2019,4.9
DOM,2020,-7.9
DOM,2021,14.0
DOM,2022,5.2
DOM,2023,2.2
DOM,2024,5.0
DOM,2025,2.1
DOM,2026,3.7
DOM,2027,4.4
DOM,2028,4.7
DOM,2029,4.9
DOM,2030,5.0
DOM,2031,5.0
DZA,1980,-5.4
DZA,1981,3.0
DZA,1982,6.4
DZA,1983,5.4
DZA,1984,5.6
DZA,1985,5.6
DZA,1986,-0.2
DZA,1987,-0.7
DZA,1988,-1.9
DZA,1989,4.8
DZA,1990,0.8
DZA,1991,-1.2
DZA,1992,1.6
DZA,1993,-2.1
DZA,1994,-0.9
DZA,1995,3.8
DZA,1996,3.8
DZA,1997,1.1
DZA,1998,5.1
DZA,1999,3.2
DZA,2000,3.8
DZA,2001,3.0
DZA,2002,5.4
DZA,2003,6.5
DZA,2004,4.5
DZA,2005,5.4
DZA,2006,2.9
DZA,2007,3.1
DZA,2008,2.5
DZA,2009,1.2
DZA,2010,4.8
DZA,2011,3.0
DZA,2012,2.4
DZA,2013,2.6
DZA,2014,4.1
DZA,2015,3.2
DZA,2016,3.9
DZA,2017,1.5
DZA,2018,1.4
DZA,2019,0.9
DZA,2020,-5.0
DZA,2021,3.8
DZA,2022,3.6
DZA,2023,4.1
DZA,2024,3.7
DZA,2025,3.8
DZA,2026,3.8
DZA,2027,2.9
DZA,2028,2.7
DZA,2029,2.7
DZA,2030,2.6
DZA,2031,2.6
EAQ,1980,4.1
EAQ,1981,4.9
EAQ,1982,4.7
EAQ,1983,6.0
EAQ,1984,7.5
EAQ,1985,7.1
EAQ,1986,5.7
EAQ,1987,7.5
EAQ,1988,8.3
EAQ,1989,5.0
EAQ,1990,5.0
EAQ,1991,6.1
EAQ,1992,5.5
EAQ,1993,5.0
EAQ,1994,6.1
EAQ,1995,6.2
EAQ,1996,6.1
EAQ,1997,5.1
EAQ,1998,1.9
EAQ,1999,4.5
EAQ,2000,6.2
EAQ,2001,4.1
EAQ,2002,5.2
EAQ,2003,5.8
EAQ,2004,6.6
EAQ,2005,7.1
EAQ,2006,8.0
EAQ,2007,9.2
EAQ,2008,5.5
EAQ,2009,4.1
EAQ,2010,8.6
EAQ,2011,6.5
EAQ,2012,5.7
EAQ,2013,5.9
EAQ,2014,5.7
EAQ,2015,5.4
EAQ,2016,5.1
EAQ,2017,5.5
EAQ,2018,5.3
EAQ,2019,4.6
EAQ,2020,1.0
EAQ,2021,7.5
EAQ,2022,2.7
EAQ,2023,4.3
EAQ,2024,4.1
EAQ,2025,4.4
EAQ,2026,3.8
EAQ,2027,3.4
EAQ,2028,3.4
EAQ,2029,3.2
EAQ,2030,2.9
EAQ,2031,2.9
ECU,1980,4.9
ECU,1981,3.9
ECU,1982,1.2
ECU,1983,-2.8
ECU,1984,4.2
ECU,1985,4.4
ECU,1986,3.1
ECU,1987,-6.0
ECU,1988,10.5
ECU,1989,0.3
ECU,1990,3.0
ECU,1991,5.1
ECU,1992,3.6
ECU,1993,2.0
ECU,1994,4.3
ECU,1995,2.3
ECU,1996,1.7
ECU,1997,4.3
ECU,1998,3.3
ECU,1999,-4.7
ECU,2000,1.1
ECU,2001,4.2
ECU,2002,4.9
ECU,2003,2.9
ECU,2004,6.8
ECU,2005,5.4
ECU,2006,4.3
ECU,2007,1.9
ECU,2008,6.6
ECU,2009,1.1
ECU,2010,4.0
ECU,2011,8.5
ECU,2012,5.8
ECU,2013,7.2
ECU,2014,4.2
ECU,2015,0.1
ECU,2016,-0.7
ECU,2017,6.0
ECU,2018,1.0
ECU,2019,0.2
ECU,2020,-9.2
ECU,2021,9.4
ECU,2022,5.9
ECU,2023,1.8
ECU,2024,-1.9
ECU,2025,3.7
ECU,2026,2.5
ECU,2027,2.5
ECU,2028,2.6
ECU,2029,2.8
ECU,2030,3.0
ECU,2031,3.0
EDE,1980,-1.4
EDE,1981,-1.1
EDE,1982,1.1
EDE,1983,4.7
EDE,1984,4.1
EDE,1985,2.5
EDE,1986,4.3
EDE,1987,5.0
EDE,1988,1.6
EDE,1989,0.2
EDE,1990,0.3
EDE,1991,-5.3
EDE,1992,-8.8
EDE,1993,-4.5
EDE,1994,-8.9
EDE,1995,-0.5
EDE,1996,0.3
EDE,1997,2.8
EDE,1998,-0.9
EDE,1999,2.8
EDE,2000,7.5
EDE,2001,2.9
EDE,2002,4.8
EDE,2003,6.2
EDE,2004,8.0
EDE,2005,6.1
EDE,2006,7.4
EDE,2007,7.2
EDE,2008,4.3
EDE,2009,-6.0
EDE,2010,4.5
EDE,2011,5.6
EDE,2012,3.1
EDE,2013,2.9
EDE,2014,1.7
EDE,2015,0.8
EDE,2016,1.7
EDE,2017,4.3
EDE,2018,3.7
EDE,2019,2.6
EDE,2020,-1.7
EDE,2021,7.2
EDE,2022,0.5
EDE,2023,3.6
EDE,2024,3.8
EDE,2025,2.0
EDE,2026,2.0
EDE,2027,2.1
EDE,2028,2.3
EDE,2029,2.3
EDE,2030,2.3
EDE,2031,2.3
EEQ,1980,-0.9
EEQ,1981,-2.7
EEQ,1982,0.5
EEQ,1983,4.5
EEQ,1984,2.9
EEQ,1985,1.6
EEQ,1986,3.1
EEQ,1987,2.4
EEQ,1988,1.4
EEQ,1989,0.0
EEQ,1990,-6.4
EEQ,1991,-10.2
EEQ,1992,-11.2
EEQ,1993,-7.0
EEQ,1994,-8.7
EEQ,1995,-1.8
EEQ,1996,-0.4
EEQ,1997,1.5
EEQ,1998,-1.3
EEQ,1999,3.6
EEQ,2000,7.1
EEQ,2001,4.6
EEQ,2002,4.3
EEQ,2003,6.2
EEQ,2004,7.2
EEQ,2005,5.6
EEQ,2006,7.5
EEQ,2007,7.7
EEQ,2008,4.8
EEQ,2009,-6.3
EEQ,2010,3.4
EEQ,2011,3.9
EEQ,2012,2.4
EEQ,2013,1.2
EEQ,2014,1.0
EEQ,2015,-0.1
EEQ,2016,1.4
EEQ,2017,3.2
EEQ,2018,3.7
EEQ,2019,3.0
EEQ,2020,-2.9
EEQ,2021,6.0
EEQ,2022,-0.5
EEQ,2023,2.9
EEQ,2024,3.7
EEQ,2025,1.6
EEQ,2026,1.7
EEQ,2027,1.7
EEQ,2028,1.8
EEQ,2029,1.8
EEQ,2030,1.8
EEQ,2031,1.8
EGY,1980,3.4
EGY,1981,2.2
EGY,1982,7.3
EGY,1983,8.9
EGY,1984,8.0
EGY,1985,7.4
EGY,1986,4.8
EGY,1987,4.3
EGY,1988,4.0
EGY,1989,3.0
EGY,1990,2.3
EGY,1991,2.1
EGY,1992,0.3
EGY,1993,2.9
EGY,1994,4.2
EGY,1995,4.5
EGY,1996,4.9
EGY,1997,5.9
EGY,1998,7.5
EGY,1999,6.1
EGY,2000,5.4
EGY,2001,3.5
EGY,2002,3.2
EGY,2003,3.2
EGY,2004,4.1
EGY,2005,4.5
EGY,2006,6.8
EGY,2007,7.1
EGY,2008,7.2
EGY,2009,4.7
EGY,2010,5.1
EGY,2011,1.8
EGY,2012,2.2
EGY,2013,3.3
EGY,2014,2.9
EGY,2015,4.4
EGY,2016,4.3
EGY,2017,4.2
EGY,2018,5.3
EGY,2019,5.5
EGY,2020,3.6
EGY,2021,3.3
EGY,2022,6.7
EGY,2023,3.8
EGY,2024,2.4
EGY,2025,4.4
EGY,2026,4.2
EGY,2027,4.8
EGY,2028,5.5
EGY,2029,5.2
EGY,2030,4.8
EGY,2031,4.8
ERI,1993,12.9
ERI,1994,20.9
ERI,1995,2.3
ERI,1996,9.1
ERI,1997,7.9
ERI,1998,2.0
ERI,1999,0.2
ERI,2000,-12.4
ERI,2001,8.8
ERI,2002,3.0
ERI,2003,-2.7
ERI,2004,1.5
ERI,2005,2.6
ERI,2006,-1.0
ERI,2007,1.4
ERI,2008,-19.4
ERI,2009,12.2
ERI,2010,10.9
ERI,2011,25.7
ERI,2012,1.9
ERI,2013,-10.5
ERI,2014,30.9
ERI,2015,-20.6
ERI,2016,7.4
ERI,2017,-10.0
ERI,2018,13.0
ERI,2019,3.8
ESP,1980,1.2
ESP,1981,-0.4
ESP,1982,1.2
ESP,1983,1.7
ESP,1984,1.7
ESP,1985,2.4
ESP,1986,3.4
ESP,1987,5.7
ESP,1988,5.3
ESP,1989,5.0
ESP,1990,3.8
ESP,1991,2.5
ESP,1992,0.9
ESP,1993,-1.3
ESP,1994,2.3
ESP,1995,4.1
ESP,1996,2.4
ESP,1997,3.9
ESP,1998,4.5
ESP,1999,4.7
ESP,2000,5.1
ESP,2001,3.9
ESP,2002,2.8
ESP,2003,2.9
ESP,2004,3.1
ESP,2005,3.6
ESP,2006,4.0
ESP,2007,3.5
ESP,2008,0.8
ESP,2009,-3.8
ESP,2010,0.1
ESP,2011,-0.6
ESP,2012,-2.9
ESP,2013,-1.4
ESP,2014,1.5
ESP,2015,4.1
ESP,2016,2.9
ESP,2017,2.9
ESP,2018,2.4
ESP,2019,2.0
ESP,2020,-10.9
ESP,2021,6.7
ESP,2022,6.4
ESP,2023,2.5
ESP,2024,3.5
ESP,2025,2.8
ESP,2026,2.1
ESP,2027,1.8
ESP,2028,1.8
ESP,2029,1.7
ESP,2030,1.7
ESP,2031,1.7
EST,1994,-1.6
EST,1995,2.2
EST,1996,4.9
EST,1997,13.1
EST,1998,4.3
EST,1999,-0.4
EST,2000,10.1
EST,2001,5.9
EST,2002,6.9
EST,2003,7.6
EST,2004,6.8
EST,2005,9.5
EST,2006,9.8
EST,2007,7.6
EST,2008,-5.1
EST,2009,-14.6
EST,2010,2.4
EST,2011,7.6
EST,2012,3.7
EST,2013,1.8
EST,2014,3.3
EST,2015,1.8
EST,2016,3.1
EST,2017,5.6
EST,2018,3.7
EST,2019,3.7
EST,2020,-2.9
EST,2021,8.3
EST,2022,-1.2
EST,2023,-2.7
EST,2024,-0.1
EST,2025,0.6
EST,2026,1.4
EST,2027,1.9
EST,2028,2.3
EST,2029,2.1
EST,2030,1.7
EST,2031,1.7
ETH,1980,4.0
ETH,1981,0.0
ETH,1982,1.0
ETH,1983,7.8
ETH,1984,-2.3
ETH,1985,-11.4
ETH,1986,9.7
ETH,1987,13.9
ETH,1988,0.6
ETH,1989,-0.5
ETH,1990,2.6
ETH,1991,-7.2
ETH,1992,-8.9
ETH,1993,13.4
ETH,1994,3.5
ETH,1995,6.1
ETH,1996,13.5
ETH,1997,2.8
ETH,1998,-4.2
ETH,1999,6.3
ETH,2000,9.8
ETH,2001,7.4
ETH,2002,1.6
ETH,2003,-2.1
ETH,2004,11.7
ETH,2005,12.6
ETH,2006,11.5
ETH,2007,11.8
ETH,2008,11.2
ETH,2009,10.0
ETH,2010,10.6
ETH,2011,11.4
ETH,2012,8.7
ETH,2013,9.9
ETH,2014,10.3
ETH,2015,10.4
ETH,2016,8.0
ETH,2017,10.2
ETH,2018,7.7
ETH,2019,9.0
ETH,2020,6.1
ETH,2021,6.3
ETH,2022,6.4
ETH,2023,7.2
ETH,2024,8.1
ETH,2025,9.2
ETH,2026,9.2
ETH,2027,7.9
ETH,2028,8.2
ETH,2029,8.5
ETH,2030,8.0
ETH,2031,7.7
EU,1980,1.8
EU,1981,0.9
EU,1982,0.6
EU,1983,1.7
EU,1984,2.6
EU,1985,2.2
EU,1986,2.7
EU,1987,2.6
EU,1988,3.8
EU,1989,3.6
EU,1990,2.7
EU,1991,1.5
EU,1992,1.0
EU,1993,-0.6
EU,1994,2.7
EU,1995,2.9
EU,1996,2.1
EU,1997,2.7
EU,1998,2.9
EU,1999,2.9
EU,2000,4.0
EU,2001,2.3
EU,2002,1.3
EU,2003,1.1
EU,2004,2.8
EU,2005,2.2
EU,2006,3.8
EU,2007,3.3
EU,2008,0.9
EU,2009,-4.2
EU,2010,2.0
EU,2011,2.0
EU,2012,-0.7
EU,2013,0.0
EU,2014,1.7
EU,2015,2.5
EU,2016,2.0
EU,2017,3.0
EU,2018,2.3
EU,2019,2.0
EU,2020,-5.5
EU,2021,6.4
EU,2022,3.7
EU,2023,0.6
EU,2024,1.2
EU,2025,1.6
EU,2026,1.3
EU,2027,1.4
EU,2028,1.6
EU,2029,1.5
EU,2030,1.4
EU,2031,1.4
EUQ,1980,1.4
EUQ,1981,0.7
EUQ,1982,0.7
EUQ,1983,2.0
EUQ,1984,2.6
EUQ,1985,2.6
EUQ,1986,2.7
EUQ,1987,2.9
EUQ,1988,4.0
EUQ,1989,3.5
EUQ,1990,2.5
EUQ,1991,1.1
EUQ,1992,-1.8
EUQ,1993,-1.8
EUQ,1994,0.2
EUQ,1995,1.6
EUQ,1996,1.4
EUQ,1997,2.7
EUQ,1998,2.1
EUQ,1999,3.1
EUQ,2000,4.7
EUQ,2001,2.7
EUQ,2002,1.8
EUQ,2003,2.3
EUQ,2004,3.5
EUQ,2005,2.9
EUQ,2006,4.3
EUQ,2007,4.2
EUQ,2008,1.5
EUQ,2009,-4.8
EUQ,2010,2.5
EUQ,2011,2.2
EUQ,2012,0.3
EUQ,2013,0.5
EUQ,2014,1.5
EUQ,2015,1.6
EUQ,2016,1.7
EUQ,2017,2.8
EUQ,2018,2.3
EUQ,2019,2.0
EUQ,2020,-5.4
EUQ,2021,6.5
EUQ,2022,2.6
EUQ,2023,1.2
EUQ,2024,1.9
EUQ,2025,1.5
EUQ,2026,1.3
EUQ,2027,1.4
EUQ,2028,1.5
EUQ,2029,1.5
EUQ,2030,1.4
EUQ,2031,1.4
EURO,1992,1.4
EURO,1993,-0.8
EURO,1994,2.5
EURO,1995,2.9
EURO,1996,1.7
EURO,1997,2.7
EURO,1998,3.0
EURO,1999,3.0
EURO,2000,3.9
EURO,2001,2.2
EURO,2002,0.9
EURO,2003,0.7
EURO,2004,2.3
EURO,2005,1.8
EURO,2006,3.3
EURO,2007,3.0
EURO,2008,0.4
EURO,2009,-4.5
EURO,2010,2.1
EURO,2011,1.7
EURO,2012,-0.9
EURO,2013,-0.2
EURO,2014,1.4
EURO,2015,2.1
EURO,2016,1.8
EURO,2017,2.6
EURO,2018,1.8
EURO,2019,1.6
EURO,2020,-6.0
EURO,2021,6.4
EURO,2022,3.6
EURO,2023,0.4
EURO,2024,0.9
EURO,2025,1.4
EURO,2026,1.1
EURO,2027,1.2
EURO,2028,1.4
EURO,2029,1.2
EURO,2030,1.1
EURO,2031,1.1
FIN,1980,5.7
FIN,1981,1.3
FIN,1982,3.1
FIN,1983,3.1
FIN,1984,3.2
FIN,1985,3.5
FIN,1986,2.7
FIN,1987,3.6
FIN,1988,5.2
FIN,1989,5.1
FIN,1990,0.2
FIN,1991,-5.9
FIN,1992,-3.3
FIN,1993,-0.8
FIN,1994,4.0
FIN,1995,4.2
FIN,1996,3.7
FIN,1997,6.4
FIN,1998,5.5
FIN,1999,4.4
FIN,2000,5.8
FIN,2001,2.6
FIN,2002,1.7
FIN,2003,2.0
FIN,2004,4.0
FIN,2005,2.8
FIN,2006,4.0
FIN,2007,5.3
FIN,2008,0.8
FIN,2009,-8.1
FIN,2010,3.2
FIN,2011,2.4
FIN,2012,-1.5
FIN,2013,-1.0
FIN,2014,-0.5
FIN,2015,0.5
FIN,2016,2.6
FIN,2017,3.3
FIN,2018,1.2
FIN,2019,1.3
FIN,2020,-2.5
FIN,2021,2.7
FIN,2022,0.8
FIN,2023,-1.3
FIN,2024,0.4
FIN,2025,0.2
FIN,2026,1.0
FIN,2027,1.5
FIN,2028,1.4
FIN,2029,1.4
FIN,2030,1.2
FIN,2031,1.2
FJI,1980,-1.7
FJI,1981,6.0
FJI,1982,-1.1
FJI,1983,-4.2
FJI,1984,10.1
FJI,1985,-3.8
FJI,1986,6.6
FJI,1987,-7.2
FJI,1988,3.5
FJI,1989,13.9
FJI,1990,5.8
FJI,1991,-2.7
FJI,1992,6.1
FJI,1993,2.6
FJI,1994,5.1
FJI,1995,2.6
FJI,1996,4.8
FJI,1997,-2.4
FJI,1998,1.3
FJI,1999,8.7
FJI,2000,-1.7
FJI,2001,1.9
FJI,2002,3.2
FJI,2003,0.8
FJI,2004,5.4
FJI,2005,-1.3
FJI,2006,1.9
FJI,2007,-0.9
FJI,2008,1.0
FJI,2009,-1.4
FJI,2010,3.0
FJI,2011,2.7
FJI,2012,1.4
FJI,2013,4.7
FJI,2014,5.6
FJI,2015,4.5
FJI,2016,2.4
FJI,2017,5.4
FJI,2018,3.8
FJI,2019,7.6
FJI,2020,-17.2
FJI,2021,-4.4
FJI,2022,17.7
FJI,2023,9.4
FJI,2024,3.5
FJI,2025,3.2
FJI,2026,2.4
FJI,2027,2.7
FJI,2028,3.0
FJI,2029,3.1
FJI,2030,3.3
FJI,2031,3.4
FRA,1980,1.8
FRA,1981,1.2
FRA,1982,2.4
FRA,1983,1.3
FRA,1984,1.7
FRA,1985,1.7
FRA,1986,2.3
FRA,1987,2.6
FRA,1988,4.7
FRA,1989,4.6
FRA,1990,2.8
FRA,1991,1.3
FRA,1992,1.4
FRA,1993,-0.4
FRA,1994,2.4
FRA,1995,2.5
FRA,1996,1.3
FRA,1997,2.5
FRA,1998,3.5
FRA,1999,3.3
FRA,2000,4.4
FRA,2001,1.8
FRA,2002,1.1
FRA,2003,1.0
FRA,2004,2.5
FRA,2005,2.0
FRA,2006,2.9
FRA,2007,2.5
FRA,2008,0.3
FRA,2009,-2.7
FRA,2010,1.8
FRA,2011,2.5
FRA,2012,0.2
FRA,2013,0.9
FRA,2014,1.0
FRA,2015,1.0
FRA,2016,0.7
FRA,2017,2.3
FRA,2018,1.6
FRA,2019,2.1
FRA,2020,-7.6
FRA,2021,6.8
FRA,2022,2.8
FRA,2023,1.6
FRA,2024,1.1
FRA,2025,0.9
FRA,2026,0.9
FRA,2027,0.9
FRA,2028,1.2
FRA,2029,1.2
FRA,2030,1.1
FRA,2031,1.1
FSM,1996,-3.3
FSM,1997,-6.2
FSM,1998,2.9
FSM,1999,1.1
FSM,2000,4.3
FSM,2001,2.1
FSM,2002,0.3
FSM,2003,1.6
FSM,2004,-3.2
FSM,2005,2.4
FSM,2006,-0.3
FSM,2007,-1.7
FSM,2008,-2.6
FSM,2009,1.1
FSM,2010,2.0
FSM,2011,3.8
FSM,2012,-1.7
FSM,2013,-3.7
FSM,2014,-2.6
FSM,2015,4.5
FSM,2016,1.0
FSM,2017,2.3
FSM,2018,0.5
FSM,2019,3.4
FSM,2020,-2.0
FSM,2021,3.1
FSM,2022,-3.1
FSM,2023,1.1
FSM,2024,2.3
FSM,2025,1.1
FSM,2026,0.7
FSM,2027,1.1
FSM,2028,1.4
FSM,2029,1.0
FSM,2030,0.7
FSM,2031,0.7
GAB,1980,0.0
GAB,1981,-4.0
GAB,1982,4.1
GAB,1983,2.0
GAB,1984,4.9
GAB,1985,5.8
GAB,1986,-2.1
GAB,1987,-15.4
GAB,1988,3.5
GAB,1989,15.4
GAB,1990,5.1
GAB,1991,6.1
GAB,1992,-3.1
GAB,1993,3.9
GAB,1994,3.7
GAB,1995,5.0
GAB,1996,3.6
GAB,1997,5.7
GAB,1998,3.5
GAB,1999,-8.9
GAB,2000,-1.9
GAB,2001,2.1
GAB,2002,-0.2
GAB,2003,2.2
GAB,2004,0.7
GAB,2005,3.9
GAB,2006,-3.6
GAB,2007,6.5
GAB,2008,-3.0
GAB,2009,-1.2
GAB,2010,7.4
GAB,2011,7.1
GAB,2012,5.3
GAB,2013,5.5
GAB,2014,4.4
GAB,2015,3.9
GAB,2016,2.1
GAB,2017,0.5
GAB,2018,0.9
GAB,2019,3.8
GAB,2020,-1.8
GAB,2021,1.5
GAB,2022,3.0
GAB,2023,2.4
GAB,2024,3.4
GAB,2025,2.5
GAB,2026,2.7
GAB,2027,2.8
GAB,2028,2.8
GAB,2029,2.8
GAB,2030,2.8
GAB,2031,2.9
GBR,1980,-2.0
GBR,1981,-0.6
GBR,1982,2.0
GBR,1983,4.2
GBR,1984,2.2
GBR,1985,4.1
GBR,1986,3.1
GBR,1987,5.5
GBR,1988,5.4
GBR,1989,2.4
GBR,1990,0.6
GBR,1991,-1.4
GBR,1992,0.3
GBR,1993,2.3
GBR,1994,3.4
GBR,1995,2.4
GBR,1996,2.6
GBR,1997,4.9
GBR,1998,3.2
GBR,1999,2.9
GBR,2000,4.5
GBR,2001,2.4
GBR,2002,1.7
GBR,2003,3.2
GBR,2004,2.3
GBR,2005,2.8
GBR,2006,2.2
GBR,2007,2.9
GBR,2008,0.0
GBR,2009,-4.6
GBR,2010,2.3
GBR,2011,0.9
GBR,2012,1.5
GBR,2013,1.7
GBR,2014,3.2
GBR,2015,2.1
