sector_52,sector_name,country_iso,country_name,export_usd,sector_total,w_kc
12,FoodMan,TCD,Chad,89812.0,41274113739.965,2.1759885764194283e-06
12,FoodMan,TGO,Togo,134728489.28,41274113739.965,0.0032642370016426
12,FoodMan,THA,Thailand,557532099.101,41274113739.965,0.0135080332097149
12,FoodMan,TJK,Tajikistan,495547.0,41274113739.965,1.2006242050938834e-05
12,FoodMan,TKM,Turkmenistan,1253854.23,41274113739.965,3.037870753323808e-05
12,FoodMan,TLS,Timor-Leste,114509689.206,41274113739.965,0.0027743706364583
12,FoodMan,TON,Tonga,4197600.65,41274113739.965,0.000101700564098
12,FoodMan,TTO,Trinidad and Tobago,5599528.269,41274113739.965,0.0001356668323462
12,FoodMan,TUN,Tunisia,56817850.53,41274113739.965,0.0013765977117755
12,FoodMan,TUR,Türkiye,299338237.062,41274113739.965,0.0072524449331096
12,FoodMan,TUV,Tuvalu,50449.3,41274113739.965,1.2222988073793775e-06
12,FoodMan,TZA,United Rep. of Tanzania,197149578.49,41274113739.965,0.0047765914425705
12,FoodMan,UGA,Uganda,1293360.95,41274113739.965,3.133588665642653e-05
12,FoodMan,UKR,Ukraine,3852064.8,41274113739.965,9.332883134132844e-05
12,FoodMan,URY,Uruguay,5103174.07,41274113739.965,0.0001236410332672
12,FoodMan,USA,USA,4272851676.494,41274113739.965,0.1035237656079983
12,FoodMan,UZB,Uzbekistan,12757858.535,41274113739.965,0.0003091007263142
12,FoodMan,VCT,Saint Vincent and the Grenadines,102704.35,41274113739.965,2.4883477970492e-06
12,FoodMan,VEN,Venezuela,192968.1,41274113739.965,4.6752814903728e-06
12,FoodMan,VNM,Viet Nam,1219315796.327,41274113739.965,0.0295419013478745
12,FoodMan,VUT,Vanuatu,2835247.558,41274113739.965,6.869311781865543e-05
12,FoodMan,WSM,Samoa,5961916.11,41274113739.965,0.0001444468595391
12,FoodMan,YEM,Yemen,109756002.199,41274113739.965,0.0026591970669675
12,FoodMan,ZAF,South Africa,415612769.427,41274113739.965,0.0100695746502382
12,FoodMan,ZMB,Zambia,403195.64,41274113739.965,9.768729197680937e-06
12,FoodMan,ZWE,Zimbabwe,3841310.82,41274113739.965,9.306828110716104e-05
13,Tobacco,ABW,Aruba,36900.0,1371194255.122,2.6910847870141404e-05
13,Tobacco,ALB,Albania,100075.0,1371194255.122,7.298382386461791e-05
13,Tobacco,ARE,United Arab Emirates,11546183.437,1371194255.122,0.0084205307846572
13,Tobacco,ARG,Argentina,9312.0,1371194255.122,6.791160308042188e-06
13,Tobacco,ARM,Armenia,44952.06,1371194255.122,3.278314493521595e-05
13,Tobacco,AUS,Australia,46888161.137,1371194255.122,0.0341951265926418
13,Tobacco,AUT,Austria,3242.0,1371194255.122,2.364362297967437e-06
13,Tobacco,AZE,Azerbaijan,2.5,1371194255.122,1.8232281754838346e-09
13,Tobacco,BEL,Belgium,41795143.088,1371194255.122,0.030480832990568
13,Tobacco,BGD,Bangladesh,921565.21,1371194255.122,0.000672089462567
13,Tobacco,BGR,Bulgaria,490634.95,1371194255.122,0.0003578157858868
13,Tobacco,BHR,Bahrain,5.0,1371194255.122,3.6464563509676693e-09
13,Tobacco,BRA,Brazil,11126875.77,1371194255.122,0.0081147333635889
13,Tobacco,CAF,Central African Rep.,38.24,1371194255.122,2.7888098172200742e-08
13,Tobacco,CAN,Canada,172.62,1371194255.122,1.2589025906080784e-07
13,Tobacco,CHE,Switzerland,372348.7400000001,1371194255.122,0.0002715506855495
13,Tobacco,CHN,China,12745041.508,1371194255.122,0.0092948475100386
13,Tobacco,CYP,Cyprus,57174.5,1371194255.122,4.169686372768021e-05
13,Tobacco,CZE,Czechia,57818.0,1371194255.122,4.216616266004975e-05
13,Tobacco,DEU,Germany,42521190.702,1371194255.122,0.031010333177203
13,Tobacco,DOM,Dominican Rep.,14557724.654,1371194255.122,0.0106168215040433
13,Tobacco,EGY,Egypt,23193.9,1371194255.122,1.6915108791741806e-05
13,Tobacco,EST,Estonia,41000.0,1371194255.122,2.990094207793489e-05
13,Tobacco,FJI,Fiji,3316676.5300000003,1371194255.122,0.0024188232393847
13,Tobacco,FRA,France,15508.4,1371194255.122,1.1310140734669402e-05
13,Tobacco,FSM,FS Micronesia,11451.8,1371194255.122,8.351697768002312e-06
13,Tobacco,GBR,United Kingdom,65727.835,1371194255.122,4.793473627422102e-05
13,Tobacco,GEO,Georgia,37177.26,1371194255.122,2.7113051167715263e-05
13,Tobacco,GHA,Ghana,6.0,1371194255.122,4.3757476211612045e-09
13,Tobacco,GRC,Greece,919711.0,1371194255.122,0.0006707372034009
13,Tobacco,HKG,"China, Hong Kong SAR",61052927.014,1371194255.122,0.0445253666910731
13,Tobacco,HND,Honduras,255791.652,1371194255.122,0.0001865466187919
13,Tobacco,HRV,Croatia,999453.8,1371194255.122,0.0007288929313017
13,Tobacco,HUN,Hungary,198248.0,1371194255.122,0.0001445805357333
13,Tobacco,IND,India,9905456.334,1371194255.122,0.0072239628316694
13,Tobacco,IRQ,Iraq,130000.0,1371194255.122,9.48078651251594e-05
13,Tobacco,ITA,Italy,866586.9659999999,1371194255.122,0.0006319943091673
13,Tobacco,JOR,Jordan,758750.0,1371194255.122,0.0005533497512593
13,Tobacco,JPN,Japan,89896619.861,1371194255.122,0.0655608200845339
13,Tobacco,KGZ,Kyrgyzstan,19705.16,1371194255.122,1.4370801165766817e-05
13,Tobacco,KHM,Cambodia,250172332.203,1371194255.122,0.1824484979196046
13,Tobacco,KOR,Rep. of Korea,31274458.547,1371194255.122,0.0228081895983566
13,Tobacco,LAO,Lao People's Dem. Rep.,281473.7,1371194255.122,0.000205276312199
13,Tobacco,LBN,Lebanon,340486.5,1371194255.122,0.0002483138320687
13,Tobacco,LKA,Sri Lanka,8576116.815,1371194255.122,0.0062544871253394
13,Tobacco,LVA,Latvia,9800.0,1371194255.122,7.147054447896633e-06
13,Tobacco,MAC,"China, Macao SAR",9979.45,1371194255.122,7.277925766332863e-06
13,Tobacco,MDV,Maldives,571281.201,1371194255.122,0.0004166303927149
13,Tobacco,MEX,Mexico,1.5,1371194255.122,1.0939369052903011e-09
13,Tobacco,MMR,Myanmar,1700577.0,1371194255.122,0.0012402159603919
13,Tobacco,MYS,Malaysia,75950051.91000001,1371194255.122,0.0553897098287087
13,Tobacco,NGA,Nigeria,3036.0,1371194255.122,2.214128296307569e-06
13,Tobacco,NIC,Nicaragua,1610721.53,1371194255.122,0.0011746851505417
13,Tobacco,NLD,Netherlands,4916105.707,1371194255.122,0.0035852729754637
13,Tobacco,NPL,Nepal,65691.7,1371194255.122,4.7908383334172574e-05
13,Tobacco,NZL,New Zealand,8857427.436,1371194255.122,0.0064596445054474
13,Tobacco,PAK,Pakistan,179964.1,1371194255.122,0.0001312462470782
13,Tobacco,PHL,Philippines,255560137.106,1371194255.122,0.1863777770008684
13,Tobacco,PNG,Papua New Guinea,7618388.137,1371194255.122,0.00555602396126
13,Tobacco,POL,Poland,1052831.71,1371194255.122,0.0007678209750859
13,Tobacco,PRT,Portugal,1.0,1371194255.122,7.292912701935338e-10
13,Tobacco,PRY,Paraguay,10758219.28,1371194255.122,0.0078458754037317
13,Tobacco,ROU,Romania,70762.8,1371194255.122,5.160669229445101e-05
13,Tobacco,RUS,Russian Federation,493652.226,1371194255.122,0.0003600162589334
13,Tobacco,S19,"Other Asia, nes",14892669.309,1371194255.122,0.0108610937169328
13,Tobacco,SGP,Singapore,156858450.61200002,1371194255.122,0.1143954986874152
13,Tobacco,SLB,Solomon Isds,1306478.68,1371194255.122,0.0009528034960179
13,Tobacco,SUR,Suriname,7950.0,1371194255.122,5.797865598038595e-06
13,Tobacco,SVK,Slovakia,100.0,1371194255.122,7.29291270193534e-08
13,Tobacco,SWE,Sweden,4800.0,1371194255.122,3.500598096928963e-06
13,Tobacco,THA,Thailand,52861837.4,1371194255.122,0.03855167654221
13,Tobacco,TLS,Timor-Leste,5217686.722,1371194255.122,0.0038052133769593
13,Tobacco,TUR,Türkiye,1770774.334,1371194255.122,0.0012914102632689
13,Tobacco,USA,USA,11502215.364,1371194255.122,0.0083884652528511
13,Tobacco,VNM,Viet Nam,113963719.646,1371194255.122,0.0831127458566111
13,Tobacco,WSM,Samoa,894773.4,1371194255.122,0.0006525504294213
13,Tobacco,ZAF,South Africa,50749.469,1371194255.122,3.701114470865737e-05
14,Textiles,ABW,Aruba,15208.209,10536410357.747,1.4433956616750423e-06
14,Textiles,AGO,Angola,203273.28,10536410357.747,1.929246043938876e-05
14,Textiles,AIA,Anguilla,1950.12,10536410357.747,1.8508390749665088e-07
14,Textiles,ALB,Albania,88357.824,10536410357.747,8.385951287008676e-06
14,Textiles,AND,Andorra,63.524,10536410357.747,6.0289982871911744e-09
14,Textiles,ARE,United Arab Emirates,209059107.376,10536410357.747,0.0198415874361126
14,Textiles,ARG,Argentina,11678907.918,10536410357.747,0.0011084332824426
14,Textiles,ARM,Armenia,34562.893000000004,10536410357.747,3.280329051970465e-06
14,Textiles,ASM,American Samoa,9.22,10536410357.747,8.75060830676636e-10
14,Textiles,ATG,Antigua and Barbuda,27842.47,10536410357.747,2.6425005343046982e-06
14,Textiles,AUS,Australia,274943626.699,10536410357.747,0.0260946202135004
14,Textiles,AUT,Austria,7823656.407000001,10536410357.747,0.0007425352792232
14,Textiles,AZE,Azerbaijan,305.5,10536410357.747,2.899469455224645e-08
14,Textiles,BEL,Belgium,110212710.416,10536410357.747,0.0104601763479119
14,Textiles,BEN,Benin,113507.2,10536410357.747,1.0772853006483629e-05
14,Textiles,BFA,Burkina Faso,1169575.0,10536410357.747,0.000111003174733
14,Textiles,BGD,Bangladesh,109893297.428,10536410357.747,0.0104298611858069
14,Textiles,BGR,Bulgaria,384871.615,10536410357.747,3.652777387481111e-05
14,Textiles,BHR,Bahrain,984125.24,10536410357.747,9.340232646466852e-05
14,Textiles,BHS,Bahamas,146889.78,10536410357.747,1.394115975105296e-05
14,Textiles,BIH,Bosnia Herzegovina,2827.46,10536410357.747,2.6835135534760965e-07
14,Textiles,BLM,Saint Barthélemy,1767.71,10536410357.747,1.6777155976088897e-07
14,Textiles,BLR,Belarus,210536.81,10536410357.747,1.998183469052159e-05
14,Textiles,BLZ,Belize,40212.36,10536410357.747,3.816514223976999e-06
14,Textiles,BMU,Bermuda,31405.438,10536410357.747,2.98065820651232e-06
14,Textiles,BOL,Bolivia (Plurinational State of),127395.22,10536410357.747,1.2090950871738913e-05
14,Textiles,BRA,Brazil,85935372.385,10536410357.747,0.0081560388659136
14,Textiles,BRB,Barbados,162729.603,10536410357.747,1.544450125562464e-05
14,Textiles,BRN,Brunei Darussalam,2957585.684,10536410357.747,0.0002807014517829
14,Textiles,BTN,Bhutan,2500.0,10536410357.747,2.372724595110184e-07
14,Textiles,BWA,Botswana,2524.22,10536410357.747,2.395711550987612e-07
14,Textiles,CAF,Central African Rep.,178542.093,10536410357.747,1.6945248612941992e-05
14,Textiles,CAN,Canada,240476533.027,10536410357.747,0.0228233833783995
14,Textiles,CHE,Switzerland,7732459.689,10536410357.747,0.0007338798913915
14,Textiles,CHL,Chile,15876506.71,10536410357.747,0.0015068231182099
14,Textiles,CHN,China,298011771.974,10536410357.747,0.0282839944398031
14,Textiles,CIV,Côte d'Ivoire,1535611.016,10536410357.747,0.0001457432810474
14,Textiles,CMR,Cameroon,2317732.206,10536410357.747,0.0002199736084022
14,Textiles,COD,Dem. Rep. of the Congo,182807.61,10536410357.747,1.7350084496812418e-05
14,Textiles,COG,Congo,1551201.909,10536410357.747,0.0001472229968586
14,Textiles,COK,Cook Isds,111993.886,10536410357.747,1.0629225912566644e-05
14,Textiles,COL,Colombia,16734902.904,10536410357.747,0.001588292628684
14,Textiles,CPV,Cabo Verde,726.77,10536410357.747,6.897700215952914e-08
14,Textiles,CRI,Costa Rica,1212551.376,10536410357.747,0.0001150820189067
14,Textiles,CUW,Curaçao,536109.467,10536410357.747,5.088160472089246e-05
14,Textiles,CXR,Christmas Isds,232.4,10536410357.747,2.205684783614427e-08
14,Textiles,CYM,Cayman Isds,25259.085,10536410357.747,2.397314089179149e-06
14,Textiles,CYP,Cyprus,109673.363,10536410357.747,1.040898743274189e-05
14,Textiles,CZE,Czechia,4350512.729,10536410357.747,0.0004129027421375
14,Textiles,DEU,Germany,293253062.588,10536410357.747,0.0278323501677573
14,Textiles,DJI,Djibouti,6331729.635,10536410357.747,0.0006009380253821
14,Textiles,DNK,Denmark,8418779.7,10536410357.747,0.0007990178262001
14,Textiles,DOM,Dominican Rep.,16971179.533999998,10536410357.747,0.001610717403534
14,Textiles,DZA,Algeria,9197730.25,10536410357.747,0.0008729472313345
14,Textiles,ECU,Ecuador,2718932.49,10536410357.747,0.0002580511196586
14,Textiles,EGY,Egypt,80856983.409,10536410357.747,0.007674054128838
14,Textiles,ESP,Spain,78438057.96,10536410357.747,0.0074444763725748
14,Textiles,EST,Estonia,554698.266,10536410357.747,5.264584874412684e-05
14,Textiles,ETH,Ethiopia,2896740.99,10536410357.747,0.0002749267437054
14,Textiles,FIN,Finland,3122135.263,10536410357.747,0.0002963186851112
14,Textiles,FJI,Fiji,4228279.296,10536410357.747,0.0004013016912245
14,Textiles,FRA,France,66284439.985,10536410357.747,0.0062909888410205
14,Textiles,FSM,FS Micronesia,183897.91,10536410357.747,1.7453563761854363e-05
14,Textiles,GAB,Gabon,107980.469,10536410357.747,1.0248316583513312e-05
14,Textiles,GBR,United Kingdom,154659557.749,10536410357.747,0.0146785814615966
14,Textiles,GEO,Georgia,218131.772,10536410357.747,2.070266481597468e-05
14,Textiles,GHA,Ghana,537439.8,10536410357.747,5.100786527404394e-05
14,Textiles,GIB,Gibraltar,1399.01,10536410357.747,1.3277861743220398e-07
14,Textiles,GIN,Guinea,1502095.766,10536410357.747,0.0001425623827279
14,Textiles,GMB,Gambia,58976.25,10536410357.747,5.59737595609468e-06
14,Textiles,GNQ,Equatorial Guinea,0.05,10536410357.747,4.745449190220369e-12
14,Textiles,GRC,Greece,9032979.762,10536410357.747,0.0008573109299371
14,Textiles,GRD,Grenada,28.16,10536410357.747,2.6726369839321116e-09
14,Textiles,GTM,Guatemala,7185601.367,10536410357.747,0.0006819781237655
14,Textiles,GUM,Guam,158701.897,10536410357.747,1.5062235772101725e-05
14,Textiles,GUY,Guyana,488537.04,10536410357.747,4.636655401721311e-05
14,Textiles,HKG,"China, Hong Kong SAR",55942699.033,10536410357.747,0.0053094647164978
14,Textiles,HND,Honduras,4166682.06,10536410357.747,0.0003954555601506
14,Textiles,HRV,Croatia,3311855.688,10536410357.747,0.0003143248578549
14,Textiles,HTI,Haiti,844443.89,10536410357.747,8.014531147974075e-05
14,Textiles,HUN,Hungary,6036471.375,10536410357.747,0.0005729153639656
14,Textiles,IND,India,182148509.143,10536410357.747,0.0172875299042499
14,Textiles,IRL,Ireland,747333.729,10536410357.747,7.092868478214837e-05
14,Textiles,IRN,Iran,5231582.844,10536410357.747,0.0004965242114126
14,Textiles,IRQ,Iraq,4560514.15,10536410357.747,0.0004328337636021
14,Textiles,ISL,Iceland,382.485,10536410357.747,3.6301262670428754e-08
14,Textiles,ISR,Israel,14247904.77,10536410357.747,0.0013522541630626
14,Textiles,ITA,Italy,99734161.886,10536410357.747,0.0094656679551845
14,Textiles,JAM,Jamaica,238680.27,10536410357.747,2.2652901879861577e-05
14,Textiles,JOR,Jordan,5099830.355,10536410357.747,0.0004840197165679
14,Textiles,JPN,Japan,1076367061.152,10536410357.747,0.1021569039744727
14,Textiles,KAZ,Kazakhstan,2215459.5,10536410357.747,0.0002102670098048
14,Textiles,KEN,Kenya,24739485.107,10536410357.747,0.0023479993913496
14,Textiles,KGZ,Kyrgyzstan,46175.22,10536410357.747,4.382443207144947e-06
14,Textiles,KHM,Cambodia,7498520.924,10536410357.747,0.0007116770009329
14,Textiles,KIR,Kiribati,256241.684,10536410357.747,2.431963783677007e-05
14,Textiles,KNA,Saint Kitts and Nevis,222011.37,10536410357.747,2.107087351972429e-05
14,Textiles,KOR,Rep. of Korea,455084305.782,10536410357.747,0.0431915890071038
14,Textiles,KWT,Kuwait,8253284.428,10536410357.747,0.0007833108381102
14,Textiles,LAO,Lao People's Dem. Rep.,2192871.85,10536410357.747,0.0002081232388967
14,Textiles,LBN,Lebanon,2112291.634,10536410357.747,0.0002004754524814
14,Textiles,LBR,Liberia,710.0,10536410357.747,6.738537850112924e-08
14,Textiles,LBY,Libya,1229950.144,10536410357.747,0.0001167333182971
14,Textiles,LCA,Saint Lucia,35816.17,10536410357.747,3.3992762984659007e-06
14,Textiles,LKA,Sri Lanka,16375658.594,10536410357.747,0.0015541971162844
14,Textiles,LTU,Lithuania,1124497.18,10536410357.747,0.0001067248846447
14,Textiles,LUX,Luxembourg,32878.493,10536410357.747,3.120464359650321e-06
14,Textiles,LVA,Latvia,886609.873,10536410357.747,8.414724207738467e-05
14,Textiles,MAC,"China, Macao SAR",145699.7,10536410357.747,1.3828210467607012e-05
14,Textiles,MAR,Morocco,18020752.232,10536410357.747,0.0017103312817301
14,Textiles,MDA,Rep. of Moldova,203.946,10536410357.747,1.9356307610973663e-08
14,Textiles,MDG,Madagascar,1567286.15,10536410357.747,0.0001487495358272
14,Textiles,MDV,Maldives,2238137.041,10536410357.747,0.0002124193121763
14,Textiles,MEX,Mexico,82614464.647,10536410357.747,0.0078408548871919
14,Textiles,MKD,North Macedonia,55898.042,10536410357.747,5.305226362876082e-06
14,Textiles,MLI,Mali,30937.5,10536410357.747,2.936246686448853e-06
14,Textiles,MLT,Malta,201644.521,10536410357.747,1.913787657783648e-05
14,Textiles,MMR,Myanmar,20345080.23,10536410357.747,0.0019309308900484
14,Textiles,MNE,Montenegro,34020.302,10536410357.747,3.228832291539047e-06
14,Textiles,MNG,Mongolia,98613.532,10536410357.747,9.359310111483408e-06
14,Textiles,MNP,N. Mariana Isds,5415.0,10536410357.747,5.139321473008659e-07
14,Textiles,MOZ,Mozambique,723523.0880000001,10536410357.747,6.866884104110681e-05
14,Textiles,MRT,Mauritania,4303.86,10536410357.747,4.084749790364368e-07
14,Textiles,MUS,Mauritius,2905859.681,10536410357.747,0.0002757921894019
14,Textiles,MWI,Malawi,150.0,10536410357.747,1.4236347570661104e-08
14,Textiles,MYS,Malaysia,191112726.224,10536410357.747,0.0181383146380097
14,Textiles,NAM,Namibia,208447.64,10536410357.747,1.978355368882693e-05
14,Textiles,NCL,New Caledonia,817992.6,10536410357.747,7.763484642552507e-05
14,Textiles,NER,Niger,34904.5,10536410357.747,3.3127506252009368e-06
14,Textiles,NGA,Nigeria,12326078.427,10536410357.747,0.0011698555777999
14,Textiles,NIC,Nicaragua,3091526.34,10536410357.747,0.0002934136233339
14,Textiles,NLD,Netherlands,187551666.061,10536410357.747,0.017800338036673
14,Textiles,NOR,Norway,4413877.656,10536410357.747,0.0004189166429679
14,Textiles,NPL,Nepal,795408.76,10536410357.747,7.549143712072375e-05
14,Textiles,NRU,Nauru,3283.23,10536410357.747,3.116080228961444e-07
14,Textiles,NZL,New Zealand,31069913.729,10536410357.747,0.0029488139389099
14,Textiles,OMN,Oman,5306104.744,10536410357.747,0.0005035970092127
14,Textiles,PAK,Pakistan,11284197.519,10536410357.747,0.0010709717195765
14,Textiles,PAN,Panama,12711985.739,10536410357.747,0.0012064816486246
14,Textiles,PER,Peru,17207277.842,10536410357.747,0.0016331252540243
14,Textiles,PHL,Philippines,91728360.31,10536410357.747,0.0087058454630666
14,Textiles,PLW,Palau,10362.352,10536410357.747,9.834802981435682e-07
14,Textiles,PNG,Papua New Guinea,3871138.964,10536410357.747,0.0003674058652388
14,Textiles,POL,Poland,94131955.273,10536410357.747,0.0089339682184823
14,Textiles,PRT,Portugal,15048966.906,10536410357.747,0.0014282821563546
14,Textiles,PRY,Paraguay,2575680.3200000003,10536410357.747,0.0002444552017762
14,Textiles,PYF,French Polynesia,1460901.561,10536410357.747,0.0001386526825927
14,Textiles,QAT,Qatar,7839387.227,10536410357.747,0.0007440282753638
14,Textiles,ROU,Romania,3540628.493,10536410357.747,0.0003360374522995
14,Textiles,RUS,Russian Federation,8782318.013,10536410357.747,0.0008335208780609
14,Textiles,RWA,Rwanda,117042.9,10536410357.747,1.110842270052087e-05
14,Textiles,S19,"Other Asia, nes",65935985.258,10536410357.747,0.0062579173569791
14,Textiles,SAU,Saudi Arabia,94264966.308,10536410357.747,0.0089465921606489
14,Textiles,SDN,Sudan,1563059.48,10536410357.747,0.0001483483868726
14,Textiles,SEN,Senegal,3813268.789,10536410357.747,0.000361913465737
14,Textiles,SGP,Singapore,136570961.145,10536410357.747,0.0129618111394631
14,Textiles,SHN,Saint Helena,3566.24,10536410357.747,3.384682144026297e-07
14,Textiles,SLB,Solomon Isds,216839.98,10536410357.747,2.058006214996802e-05
14,Textiles,SLE,Sierra Leone,5515.34,10536410357.747,5.234553147358001e-07
14,Textiles,SLV,El Salvador,7792357.408999999,10536410357.747,0.0007395647231289
14,Textiles,SOM,Somalia,30124946.441,10536410357.747,0.0028591280538775
14,Textiles,SRB,Serbia,1643322.085,10536410357.747,0.0001559660291506
14,Textiles,SUR,Suriname,224478.78,10536410357.747,2.1305052895453124e-05
14,Textiles,SVK,Slovakia,233953.472,10536410357.747,2.2204286285032877e-05
14,Textiles,SVN,Slovenia,16449308.792,10536410357.747,0.0015611871817336
14,Textiles,SWE,Sweden,46632238.132,10536410357.747,0.0044258183336332
14,Textiles,SWZ,Eswatini,224.888,10536410357.747,2.1343891549805563e-08
14,Textiles,SYC,Seychelles,381051.336,10536410357.747,3.616519507707179e-05
14,Textiles,SYR,Syria,853015.94,10536410357.747,8.095887603436132e-05
14,Textiles,TCA,Turks and Caicos Isds,70338.268,10536410357.747,6.675733538442065e-06
14,Textiles,TGO,Togo,3917999.46,10536410357.747,0.0003718533472948
14,Textiles,THA,Thailand,111803811.043,10536410357.747,0.0106111860915511
14,Textiles,TKM,Turkmenistan,55112.75,10536410357.747,5.230695097166352e-06
14,Textiles,TLS,Timor-Leste,13620000.521000002,10536410357.747,0.0012926604088636
14,Textiles,TON,Tonga,90481.1,10536410357.747,8.587469254504963e-06
14,Textiles,TTO,Trinidad and Tobago,148600.503,10536410357.747,1.4103522732553788e-05
14,Textiles,TUN,Tunisia,1589009.2100000002,10536410357.747,0.0001508112493769
14,Textiles,TUR,Türkiye,79036459.415,10536410357.747,0.0075012700465759
14,Textiles,TUV,Tuvalu,3970.0,10536410357.747,3.7678866570349723e-07
14,Textiles,TZA,United Rep. of Tanzania,25616706.757,10536410357.747,0.0024312556067223
14,Textiles,UGA,Uganda,153003.035,10536410357.747,1.4521362570840173e-05
14,Textiles,UKR,Ukraine,824302.35,10536410357.747,7.823369838608493e-05
14,Textiles,URY,Uruguay,5265781.944999999,10536410357.747,0.0004997700133355
14,Textiles,USA,USA,4697803734.33,10536410357.747,0.4458637785378104
14,Textiles,UZB,Uzbekistan,394165.77,10536410357.747,3.740987268118176e-05
14,Textiles,VAT,Holy See (Vatican City State),731.44,10536410357.747,6.942022711389574e-08
14,Textiles,VEN,Venezuela,3086955.258,10536410357.747,0.0002929797865864
14,Textiles,VGB,Br. Virgin Isds,24209.91,10536410357.747,2.29773795609616e-06
14,Textiles,VNM,Viet Nam,179969092.007,10536410357.747,0.0170806836385862
14,Textiles,VUT,Vanuatu,393396.3000000001,10536410357.747,3.733684306541378e-05
14,Textiles,WLF,Wallis and Futuna Isds,46495.74,10536410357.747,4.412863434633935e-06
14,Textiles,WSM,Samoa,151289.96,10536410357.747,1.4358776363409437e-05
14,Textiles,YEM,Yemen,10592622.59,10536410357.747,0.0010053350458405
14,Textiles,ZAF,South Africa,23127758.738,10536410357.747,0.002195032079497
14,Textiles,ZWE,Zimbabwe,286356.356,10536410357.747,2.7177790753893108e-05
15,Leather,AGO,Angola,29051.0,7561829620.825,3.841795102073527e-06
15,Leather,AIA,Anguilla,132.0,7561829620.825,1.7456092853041396e-08
15,Leather,ALB,Albania,902.287,7561829620.825,1.1932125494009212e-07
15,Leather,AND,Andorra,27949.98,7561829620.825,3.696192773641287e-06
15,Leather,ARE,United Arab Emirates,119668265.404,7561829620.825,0.0158253057004138
15,Leather,ARG,Argentina,41591958.002,7561829620.825,0.0055002506122932
15,Leather,ARM,Armenia,24697.0,7561829620.825,3.2660085241785102e-06
15,Leather,ATA,Antarctica,17.5,7561829620.825,2.3142547343047303e-09
15,Leather,ATG,Antigua and Barbuda,130.01999999999998,7561829620.825,1.719425146024577e-08
15,Leather,AUS,Australia,172384181.272,7561829620.825,0.0227966232930269
15,Leather,AUT,Austria,10835740.475,7561829620.825,0.0014329522110837
15,Leather,AZE,Azerbaijan,30.0,7561829620.825,3.967293830236681e-09
15,Leather,BEL,Belgium,749032874.451,7561829620.825,0.0990544500484632
15,Leather,BFA,Burkina Faso,36562.5,7561829620.825,4.835139355600955e-06
15,Leather,BGD,Bangladesh,788181.78,7561829620.825,0.0001042316237632
15,Leather,BGR,Bulgaria,422565.64,7561829620.825,5.588140188140048e-05
15,Leather,BHR,Bahrain,23855.86,7561829620.825,3.154773539766334e-06
15,Leather,BHS,Bahamas,7920.6,7561829620.825,1.0474449170590885e-06
15,Leather,BLR,Belarus,1925.7,7561829620.825,2.5466059096289255e-07
15,Leather,BMU,Bermuda,1386.45,7561829620.825,1.833484843643882e-07
15,Leather,BOL,Bolivia (Plurinational State of),339261.26,7561829620.825,4.486497012121075e-05
15,Leather,BRA,Brazil,74208732.808,7561829620.825,0.0098135949272953
15,Leather,BRB,Barbados,556.0,7561829620.825,7.352717898705316e-08
15,Leather,BRN,Brunei Darussalam,224437.866,7561829620.825,2.96803653684429e-05
15,Leather,BWA,Botswana,53.61,7561829620.825,7.089554074632948e-09
15,Leather,CAF,Central African Rep.,11025.34,7561829620.825,1.4580254452753896e-06
15,Leather,CAN,Canada,151565864.056,7561829620.825,0.020043543911462
15,Leather,CHE,Switzerland,5281570.698,7561829620.825,0.0006984514281378
15,Leather,CHL,Chile,43405821.484,7561829620.825,0.0057401215923275
15,Leather,CHN,China,742900695.186,7561829620.825,0.0982435114829986
15,Leather,CIV,Côte d'Ivoire,85.45,7561829620.825,1.1300175259790812e-08
15,Leather,CMR,Cameroon,1159.4,7561829620.825,1.533226822258803e-07
15,Leather,COD,Dem. Rep. of the Congo,11338.0,7561829620.825,1.499372581574116e-06
15,Leather,COG,Congo,780.0,7561829620.825,1.031496395861537e-07
15,Leather,COK,Cook Isds,7151.68,7561829620.825,9.457605313275688e-07
15,Leather,COL,Colombia,20873320.196,7561829620.825,0.0027603531476715
15,Leather,CRI,Costa Rica,425870.88,7561829620.825,5.631849715671553e-05
15,Leather,CUB,Cuba,5270.9,7561829620.825,6.970403016598173e-07
15,Leather,CUW,Curaçao,126408.72,7561829620.825,1.6716684498137205e-05
15,Leather,CYM,Cayman Isds,2203.12,7561829620.825,2.913474794423679e-07
15,Leather,CYP,Cyprus,46149.821,7561829620.825,6.102996670660908e-06
15,Leather,CZE,Czechia,3650797.882,7561829620.825,0.0004827929304233
15,Leather,DEU,Germany,244657149.364,7561829620.825,0.0323542266398363
15,Leather,DJI,Djibouti,24945.2,7561829620.825,3.2988312684673348e-06
15,Leather,DNK,Denmark,53564564.856000006,7561829620.825,0.007083545589084
15,Leather,DOM,Dominican Rep.,45611.424000000006,7561829620.825,6.03179736745031e-06
15,Leather,DZA,Algeria,752191.8080000001,7561829620.825,9.947219730109914e-05
15,Leather,ECU,Ecuador,733144.084,7561829620.825,9.695326670425744e-05
15,Leather,EGY,Egypt,153055.86,7561829620.825,2.024058563531897e-05
15,Leather,ESP,Spain,51858057.691,7561829620.825,0.0068578717441854
15,Leather,EST,Estonia,19093.017,7561829620.825,2.5249202848234685e-06
