cmdCode,cmdDesc,partnerCode,partnerISO,partnerDesc,fobvalue,primaryValue,export_usd
39,Plastics and articles thereof,276,DEU,Germany,17186595.306,17186595.306,17186595.306
62,Apparel and clothing accessories; not knitted or crocheted,276,DEU,Germany,200893693.588,200893693.588,200893693.588
44,Wood and articles of wood; wood charcoal,414,KWT,Kuwait,15083678.042,15083678.042,15083678.042
59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",598,PNG,Papua New Guinea,3030.0,3030.0,3030.0
62,Apparel and clothing accessories; not knitted or crocheted,598,PNG,Papua New Guinea,184378.244,184378.244,184378.244
83,Metal; miscellaneous products of base metal,466,MLI,Mali,134.171,134.171,134.171
39,Plastics and articles thereof,231,ETH,Ethiopia,113101.992,113101.992,113101.992
44,Wood and articles of wood; wood charcoal,410,KOR,Rep. of Korea,386113623.881,386113623.881,386113623.881
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",410,KOR,Rep. of Korea,630996252.606,630996252.606,630996252.606
39,Plastics and articles thereof,566,NGA,Nigeria,6957498.284,6957498.284,6957498.284
62,Apparel and clothing accessories; not knitted or crocheted,480,MUS,Mauritius,464405.872,464405.872,464405.872
39,Plastics and articles thereof,704,VNM,Viet Nam,219430552.869,219430552.869,219430552.869
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",484,MEX,Mexico,316555448.923,316555448.923,316555448.923
44,Wood and articles of wood; wood charcoal,380,ITA,Italy,17744091.3,17744091.3,17744091.3
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",704,VNM,Viet Nam,331503308.04,331503308.04,331503308.04
91,Clocks and watches and parts thereof,704,VNM,Viet Nam,237912.578,237912.578,237912.578
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",792,TUR,Türkiye,73105608.569,73105608.569,73105608.569
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",276,DEU,Germany,234047034.018,234047034.018,234047034.018
59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",626,TLS,Timor-Leste,12557.193,12557.193,12557.193
62,Apparel and clothing accessories; not knitted or crocheted,626,TLS,Timor-Leste,829024.123,829024.123,829024.123
62,Apparel and clothing accessories; not knitted or crocheted,340,HND,Honduras,513.87,513.87,513.87
42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",203,CZE,Czechia,3128595.037,3128595.037,3128595.037
39,Plastics and articles thereof,24,AGO,Angola,203040.96,203040.96,203040.96
21,Miscellaneous edible preparations,643,RUS,Russian Federation,26548085.194,26548085.194,26548085.194
44,Wood and articles of wood; wood charcoal,446,MAC,"China, Macao SAR",504025.14,504025.14,504025.14
39,Plastics and articles thereof,842,USA,USA,200162064.891,200162064.891,200162064.891
62,Apparel and clothing accessories; not knitted or crocheted,842,USA,USA,2066714058.456,2066714058.456,2066714058.456
39,Plastics and articles thereof,616,POL,Poland,14959577.208,14959577.208,14959577.208
62,Apparel and clothing accessories; not knitted or crocheted,208,DNK,Denmark,3303326.208,3303326.208,3303326.208
39,Plastics and articles thereof,32,ARG,Argentina,1376547.788,1376547.788,1376547.788
59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",36,AUS,Australia,3744427.202,3744427.202,3744427.202
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",566,NGA,Nigeria,19042410.709,19042410.709,19042410.709
39,Plastics and articles thereof,528,NLD,Netherlands,19107593.134,19107593.134,19107593.134
39,Plastics and articles thereof,702,SGP,Singapore,149907481.885,149907481.885,149907481.885
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",699,IND,India,225795721.452,225795721.452,225795721.452
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",24,AGO,Angola,395702.607,395702.607,395702.607
39,Plastics and articles thereof,12,DZA,Algeria,926605.414,926605.414,926605.414
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",702,SGP,Singapore,156946750.712,156946750.712,156946750.712
44,Wood and articles of wood; wood charcoal,702,SGP,Singapore,45395181.905,45395181.905,45395181.905
64,Footwear; gaiters and the like; parts of such articles,702,SGP,Singapore,60669206.64,60669206.64,60669206.64
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",702,SGP,Singapore,2526452935.93,2526452935.93,2526452935.93
88,"Aircraft, spacecraft, and parts thereof",702,SGP,Singapore,17906914.63,17906914.63,17906914.63
44,Wood and articles of wood; wood charcoal,764,THA,Thailand,15895410.436,15895410.436,15895410.436
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",764,THA,Thailand,403525931.424,403525931.424,403525931.424
21,Miscellaneous edible preparations,251,FRA,France,4358653.658,4358653.658,4358653.658
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",251,FRA,France,252365200.858,252365200.858,252365200.858
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",490,S19,"Other Asia, nes",166628643.887,166628643.887,166628643.887
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",818,EGY,Egypt,91637838.991,91637838.991,91637838.991
47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,784,ARE,United Arab Emirates,28753262.05,28753262.05,28753262.05
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",784,ARE,United Arab Emirates,155863322.158,155863322.158,155863322.158
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",231,ETH,Ethiopia,4113430.683,4113430.683,4113430.683
07,Vegetables and certain roots and tubers; edible,156,CHN,China,32072350.602,32072350.602,32072350.602
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",156,CHN,China,17582763567.605,17582763567.605,17582763567.605
47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,156,CHN,China,2698754250.885,2698754250.885,2698754250.885
85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",156,CHN,China,376956561.673,376956561.673,376956561.673
70,Glass and glassware,288,GHA,Ghana,410746.44,410746.44,410746.44
70,Glass and glassware,292,GIB,Gibraltar,19082.61,19082.61,19082.61
70,Glass and glassware,52,BRB,Barbados,1090.71,1090.71,1090.71
70,Glass and glassware,56,BEL,Belgium,903980.542,903980.542,903980.542
70,Glass and glassware,48,BHR,Bahrain,15506.26,15506.26,15506.26
70,Glass and glassware,710,ZAF,South Africa,5032556.071,5032556.071,5032556.071
70,Glass and glassware,792,TUR,Türkiye,1709771.485,1709771.485,1709771.485
70,Glass and glassware,776,TON,Tonga,302892.0,302892.0,302892.0
70,Glass and glassware,84,BLZ,Belize,18018.48,18018.48,18018.48
70,Glass and glassware,90,SLB,Solomon Isds,212.0,212.0,212.0
70,Glass and glassware,92,VGB,Br. Virgin Isds,8247.8,8247.8,8247.8
70,Glass and glassware,96,BRN,Brunei Darussalam,56897.684,56897.684,56897.684
70,Glass and glassware,275,PSE,State of Palestine,18916.0,18916.0,18916.0
70,Glass and glassware,276,DEU,Germany,2335206.539,2335206.539,2335206.539
70,Glass and glassware,40,AUT,Austria,1850.889,1850.889,1850.889
70,Glass and glassware,44,BHS,Bahamas,7570.08,7570.08,7570.08
70,Glass and glassware,705,SVN,Slovenia,12172.867,12172.867,12172.867
70,Glass and glassware,706,SOM,Somalia,1040253.92,1040253.92,1040253.92
70,Glass and glassware,466,MLI,Mali,871.9,871.9,871.9
70,Glass and glassware,470,MLT,Malta,30917.808,30917.808,30917.808
70,Glass and glassware,462,MDV,Maldives,193646.629,193646.629,193646.629
70,Glass and glassware,780,TTO,Trinidad and Tobago,150476.382,150476.382,150476.382
70,Glass and glassware,784,ARE,United Arab Emirates,2296446.812,2296446.812,2296446.812
70,Glass and glassware,60,BMU,Bermuda,1942.61,1942.61,1942.61
70,Glass and glassware,64,BTN,Bhutan,10850.0,10850.0,10850.0
70,Glass and glassware,68,BOL,Bolivia (Plurinational State of),2970.478,2970.478,2970.478
70,Glass and glassware,70,BIH,Bosnia Herzegovina,11310.0,11310.0,11310.0
70,Glass and glassware,246,FIN,Finland,7497.36,7497.36,7497.36
70,Glass and glassware,458,MYS,Malaysia,45500947.053,45500947.053,45500947.053
70,Glass and glassware,826,GBR,United Kingdom,1627255.377,1627255.377,1627255.377
70,Glass and glassware,834,TZA,United Rep. of Tanzania,1253784.74,1253784.74,1253784.74
70,Glass and glassware,842,USA,USA,10623450.18,10623450.18,10623450.18
70,Glass and glassware,604,PER,Peru,1256672.163,1256672.163,1256672.163
70,Glass and glassware,233,EST,Estonia,41.65,41.65,41.65
70,Glass and glassware,242,FJI,Fiji,23715.74,23715.74,23715.74
70,Glass and glassware,218,ECU,Ecuador,1454140.19,1454140.19,1454140.19
70,Glass and glassware,222,SLV,El Salvador,28325.5,28325.5,28325.5
70,Glass and glassware,368,IRQ,Iraq,61481.334,61481.334,61481.334
70,Glass and glassware,372,IRL,Ireland,514166.87,514166.87,514166.87
70,Glass and glassware,528,NLD,Netherlands,4063217.914,4063217.914,4063217.914
70,Glass and glassware,508,MOZ,Mozambique,27405.51,27405.51,27405.51
70,Glass and glassware,512,OMN,Oman,179621.398,179621.398,179621.398
70,Glass and glassware,516,NAM,Namibia,10427.713,10427.713,10427.713
70,Glass and glassware,642,ROU,Romania,302550.734,302550.734,302550.734
70,Glass and glassware,634,QAT,Qatar,100180.006,100180.006,100180.006
70,Glass and glassware,170,COL,Colombia,211491.186,211491.186,211491.186
70,Glass and glassware,858,URY,Uruguay,450911.444,450911.444,450911.444
70,Glass and glassware,524,NPL,Nepal,311326.27,311326.27,311326.27
70,Glass and glassware,757,CHE,Switzerland,105540.144,105540.144,105540.144
70,Glass and glassware,752,SWE,Sweden,13445.814,13445.814,13445.814
70,Glass and glassware,116,KHM,Cambodia,385301.37,385301.37,385301.37
70,Glass and glassware,120,CMR,Cameroon,118315.23,118315.23,118315.23
70,Glass and glassware,124,CAN,Canada,1195887.59,1195887.59,1195887.59
70,Glass and glassware,50,BGD,Bangladesh,3570709.171,3570709.171,3570709.171
70,Glass and glassware,694,SLE,Sierra Leone,32593.2,32593.2,32593.2
70,Glass and glassware,616,POL,Poland,506016.9,506016.9,506016.9
70,Glass and glassware,480,MUS,Mauritius,676956.975,676956.975,676956.975
70,Glass and glassware,484,MEX,Mexico,2587606.378,2587606.378,2587606.378
70,Glass and glassware,251,FRA,France,2028793.139,2028793.139,2028793.139
70,Glass and glassware,348,HUN,Hungary,4191.035,4191.035,4191.035
70,Glass and glassware,388,JAM,Jamaica,161114.72,161114.72,161114.72
70,Glass and glassware,324,GIN,Guinea,14800.0,14800.0,14800.0
70,Glass and glassware,328,GUY,Guyana,111172.576,111172.576,111172.576
70,Glass and glassware,624,GNB,Guinea-Bissau,18903.0,18903.0,18903.0
70,Glass and glassware,626,TLS,Timor-Leste,827125.401,827125.401,827125.401
70,Glass and glassware,332,HTI,Haiti,114082.12,114082.12,114082.12
70,Glass and glassware,340,HND,Honduras,52995.13,52995.13,52995.13
70,Glass and glassware,344,HKG,"China, Hong Kong SAR",3291402.4,3291402.4,3291402.4
70,Glass and glassware,352,ISL,Iceland,65.8,65.8,65.8
70,Glass and glassware,364,IRN,Iran,108891.58,108891.58,108891.58
70,Glass and glassware,384,CIV,Côte d'Ivoire,206885.28,206885.28,206885.28
70,Glass and glassware,417,KGZ,Kyrgyzstan,5.0,5.0,5.0
70,Glass and glassware,398,KAZ,Kazakhstan,31.36,31.36,31.36
70,Glass and glassware,376,ISR,Israel,321663.79,321663.79,321663.79
70,Glass and glassware,380,ITA,Italy,564764.142,564764.142,564764.142
70,Glass and glassware,400,JOR,Jordan,132132.298,132132.298,132132.298
