sector_52,country_iso,country_name,export_usd,sector_total,w_kc
18,FJI,Fiji,3298878.5,8284835540.439,0.00039818273807583603
18,FRA,France,7204070.256,8284835540.439,0.0008695489754547702
18,FSM,FS Micronesia,35186.0,8284835540.439,4.247036628337894e-06
18,GAB,Gabon,651788.42,8284835540.439,7.867246329979205e-05
18,GBR,United Kingdom,88511613.308,8284835540.439,0.01068356913978161
18,GEO,Georgia,1645680.63,8284835540.439,0.00019863769437151652
18,GHA,Ghana,21937834.21,8284835540.439,0.0026479504756515117
18,GIN,Guinea,2878609.67,8284835540.439,0.0003474552579769697
18,GMB,Gambia,839211.03,8284835540.439,0.000101294832698095
18,GNB,Guinea-Bissau,14850.49,8284835540.439,1.7924906206663333e-06
18,GNQ,Equatorial Guinea,225885.947,8284835540.439,2.726498865275371e-05
18,GRC,Greece,42323749.367,8284835540.439,0.005108580509584543
18,GTM,Guatemala,23798767.863,8284835540.439,0.002872569738631039
18,GUM,Guam,172336.72,8284835540.439,2.0801465419417144e-05
18,GUY,Guyana,563575.68,8284835540.439,6.802496890241675e-05
18,HKG,"China, Hong Kong SAR",16482469.167,8284835540.439,0.00198947451479847
18,HND,Honduras,7395344.68,8284835540.439,0.0008926362682641897
18,HRV,Croatia,9862065.346,8284835540.439,0.0011903755117240898
18,HTI,Haiti,3127022.44,8284835540.439,0.00037743928949907725
18,HUN,Hungary,1919721.669,8284835540.439,0.0002317151209133449
18,IND,India,531287463.878,8284835540.439,0.06412770190605956
18,IRL,Ireland,9834345.895,8284835540.439,0.001187029705900341
18,IRN,Iran,60711.5,8284835540.439,7.3280271773243905e-06
18,IRQ,Iraq,27431852.64,8284835540.439,0.0033110919952608294
18,ISL,Iceland,303908.84,8284835540.439,3.668254348762804e-05
18,ISR,Israel,5771430.489,8284835540.439,0.0006966258365454749
18,ITA,Italy,39233247.799,8284835540.439,0.004735549379043086
18,JAM,Jamaica,2017284.424,8284835540.439,0.00024349118508791876
18,JOR,Jordan,15969917.44,8284835540.439,0.00192760826235469
18,JPN,Japan,386362368.377,8284835540.439,0.046634886895597596
18,KAZ,Kazakhstan,269408.129,8284835540.439,3.251822292488434e-05
18,KEN,Kenya,51615392.611,8284835540.439,0.006230104672453762
18,KGZ,Kyrgyzstan,39876.76,8284835540.439,4.813222882380475e-06
18,KHM,Cambodia,21048354.059,8284835540.439,0.0025405880365712945
18,KIR,Kiribati,1250.0,8284835540.439,1.5087807040932094e-07
18,KNA,Saint Kitts and Nevis,2041.76,8284835540.439,2.464454472311481e-07
18,KOR,Rep. of Korea,343382579.598,8284835540.439,0.041447120817537035
18,KWT,Kuwait,18648112.810000002,8284835540.439,0.002250873022038512
18,LAO,Lao People's Dem. Rep.,2227.6,8284835540.439,2.688767917150427e-07
18,LBN,Lebanon,10619563.54,8284835540.439,0.001281807404403502
18,LBR,Liberia,1225054.98,8284835540.439,0.0001478671452221834
18,LBY,Libya,9904866.607,8284835540.439,0.0011955417290607023
18,LCA,Saint Lucia,23092.75,8284835540.439,2.787351648355877e-06
18,LKA,Sri Lanka,36026131.687,8284835540.439,0.004348442586597324
18,LTU,Lithuania,3564497.158,8284835540.439,0.0004302435625428387
18,LUX,Luxembourg,0.1,8284835540.439,1.2070245632745676e-11
18,LVA,Latvia,215612.794,8284835540.439,2.6024993851425928e-05
18,MAC,"China, Macao SAR",5655.64,8284835540.439,6.826496401038176e-07
18,MAR,Morocco,1129275.12,8284835540.439,0.0001363062808534835
18,MDG,Madagascar,9719318.38,8284835540.439,0.0011731456022945979
18,MDV,Maldives,448036.485,8284835540.439,5.4079104263819734e-05
18,MEX,Mexico,97886459.542,8284835540.439,0.011815136107917618
18,MHL,Marshall Isds,19215.0,8284835540.439,2.3192976983320817e-06
18,MKD,North Macedonia,13809.16,8284835540.439,1.6667995318188627e-06
18,MLI,Mali,100695.98,8284835540.439,1.2154252128300458e-05
18,MLT,Malta,666431.666,8284835540.439,8.043993906059924e-05
18,MMR,Myanmar,46333220.46,8284835540.439,0.005592533519083576
18,MNE,Montenegro,27073.427,8284835540.439,3.2678291401020883e-06
18,MNG,Mongolia,19072.0,8284835540.439,2.302037247077255e-06
18,MNP,N. Mariana Isds,20742.9,8284835540.439,2.503718981354803e-06
18,MOZ,Mozambique,6593303.79,8284835540.439,0.0007958279627661301
18,MRT,Mauritania,883994.74,8284835540.439,0.0001067003364985515
18,MUS,Mauritius,7573712.789,8284835540.439,0.0009141657371509732
18,MWI,Malawi,175701.27,8284835540.439,2.1207574868853687e-05
18,MYS,Malaysia,245627331.022,8284835540.439,0.02964782219551272
18,NAM,Namibia,342231.97,8284835540.439,4.130823941278449e-05
18,NCL,New Caledonia,1475548.93,8284835540.439,0.00017810238028235053
18,NGA,Nigeria,89135685.432,8284835540.439,0.010758896178073903
18,NIC,Nicaragua,2612920.63,8284835540.439,0.0003153859382296858
18,NLD,Netherlands,13291327.115,8284835540.439,0.0016042958306322294
18,NOR,Norway,437884.387,8284835540.439,5.285372109834267e-05
18,NPL,Nepal,6450831.35,8284835540.439,0.0007786311892991638
18,NZL,New Zealand,47640841.519,8284835540.439,0.005750366592850386
18,OMN,Oman,12667159.88,8284835540.439,0.0015289573122086125
18,PAK,Pakistan,57805945.252,8284835540.439,0.006977319582246886
18,PAN,Panama,4779649.885,8284835540.439,0.0005769154815047461
18,PER,Peru,33040261.522,8284835540.439,0.003988040723406955
18,PHL,Philippines,258264648.803,8284835540.439,0.031173177493070064
18,PLW,Palau,32993.34,8284835540.439,3.982377180446932e-06
18,PNG,Papua New Guinea,1885688.485,8284835540.439,0.0002276072320079006
18,POL,Poland,16420319.455,8284835540.439,0.001981972891900026
18,PRT,Portugal,5265912.59,8284835540.439,0.0006356085844186796
18,PRY,Paraguay,258052.82,8284835540.439,3.114760923622706e-05
18,PSE,State of Palestine,495.0,8284835540.439,5.97477158820911e-08
18,PYF,French Polynesia,2428025.945,8284835540.439,0.0002930686955882944
18,QAT,Qatar,15512764.962,8284835540.439,0.0018724288353439062
18,ROU,Romania,7322172.722999999,8284835540.439,0.0008838042333200025
18,RUS,Russian Federation,149078.936,8284835540.439,1.799419376188372e-05
18,S19,"Other Asia, nes",178350664.356,8284835540.439,0.02152736327540299
18,SAU,Saudi Arabia,130298231.354,8284835540.439,0.01572731657955104
18,SDN,Sudan,135948.991,8284835540.439,1.6409377148939312e-05
18,SEN,Senegal,5761743.227,8284835540.439,0.0006954565602269872
18,SGP,Singapore,52717391.449,8284835540.439,0.006363118639070364
18,SLB,Solomon Isds,82095.22,8284835540.439,9.909094706742954e-06
18,SLE,Sierra Leone,2824711.8,8284835540.439,0.00034094965267715175
18,SLV,El Salvador,9949853.123,8284835540.439,0.0012009717120435167
18,SOM,Somalia,4163918.979,8284835540.439,0.0005025952487138158
18,STP,Sao Tome and Principe,18900.62,8284835540.439,2.2813512601118555e-06
18,SUR,Suriname,878282.22,8284835540.439,0.00010601082130273177
18,SVN,Slovenia,9918176.279,8284835540.439,0.0011971482391640149
18,SWE,Sweden,271322.944,8284835540.439,3.2749345798796994e-05
18,SWZ,Eswatini,27477.734,8284835540.439,3.3166299881124738e-06
18,SYC,Seychelles,48998.84,8284835540.439,5.914280345196041e-06
18,TGO,Togo,8766245.067,8284835540.439,0.0010581073123553508
18,THA,Thailand,160779960.435,8284835540.439,0.019406536152735812
18,TJK,Tajikistan,488734.67,8284835540.439,5.8991475161388986e-05
18,TLS,Timor-Leste,4315873.948,8284835540.439,0.0005209365867232783
18,TON,Tonga,83071.76,8284835540.439,1.0026965483444968e-05
18,TTO,Trinidad and Tobago,11228141.611,8284835540.439,0.0013552642724402274
18,TUN,Tunisia,189939.905,8284835540.439,2.2926213088103786e-05
18,TUR,Türkiye,67642893.884,8284835540.439,0.008164663444896303
18,TZA,United Rep. of Tanzania,20894901.011,8284835540.439,0.0025220658767467594
18,UGA,Uganda,133470.99,8284835540.439,1.6110276341457417e-05
18,UKR,Ukraine,255019.47,8284835540.439,3.0781476440326165e-05
18,URY,Uruguay,285595.76,8284835540.439,3.4472109748706824e-05
18,USA,USA,319973796.893,8284835540.439,0.038621623245407855
18,UZB,Uzbekistan,125307.0,8284835540.439,1.5124862695024624e-05
18,VEN,Venezuela,904130.109,8284835540.439,0.00010913072499591123
18,VGB,Br. Virgin Isds,8137.92,8284835540.439,9.822669333963368e-07
18,VNM,Viet Nam,388610856.473,8284835540.439,0.046906284931807846
18,VUT,Vanuatu,122411.35,8284835540.439,1.4775350627360023e-05
18,WLF,Wallis and Futuna Isds,2550.0,8284835540.439,3.0779126363501473e-07
18,WSM,Samoa,241973.68,8284835540.439,2.9206817542593994e-05
18,YEM,Yemen,14506225.398,8284835540.439,0.001750937037578339
18,ZAF,South Africa,65645936.414,8284835540.439,0.007923625773085839
18,ZMB,Zambia,92784.45,8284835540.439,1.1199311023992094e-05
18,ZWE,Zimbabwe,177634.68,8284835540.439,2.1440942204941754e-05
19,AGO,Angola,145.37,33460605.717,4.344511908406467e-06
19,ARE,United Arab Emirates,152771.2,33460605.717,0.004565703361502002
19,ARG,Argentina,709639.093,33460605.717,0.021208196259264386
19,ARM,Armenia,1409.76,33460605.717,4.213193305355369e-05
19,AUS,Australia,193580.386,33460605.717,0.005785322227494809
19,AUT,Austria,116.985,33460605.717,3.496200905310109e-06
19,BEL,Belgium,54648.916,33460605.717,0.0016332315219337186
19,BEN,Benin,3648.03,33460605.717,0.00010902462528186038
19,BGD,Bangladesh,4751051.73,33460605.717,0.14198941197248502
19,BGR,Bulgaria,19010.23,33460605.717,0.0005681376529995587
19,BHR,Bahrain,640.43,33460605.717,1.913982088120488e-05
19,BMU,Bermuda,6.16,33460605.717,1.840970857521073e-07
19,BOL,Bolivia (Plurinational State of),6.08,33460605.717,1.817062145085734e-07
19,BRA,Brazil,227.126,33460605.717,6.7878627757358955e-06
19,BRB,Barbados,11.36,33460605.717,3.395037165818082e-07
19,BRN,Brunei Darussalam,9669.48,33460605.717,0.0002889810208990724
19,CAF,Central African Rep.,6.08,33460605.717,1.817062145085734e-07
19,CAN,Canada,55472.858,33460605.717,0.001657855762360466
19,CHE,Switzerland,10218.89,33460605.717,0.00030540062802294663
19,CHL,Chile,52.66,33460605.717,1.5737909960561638e-06
19,CHN,China,345921.239,33460605.717,0.010338164285658797
19,CIV,Côte d'Ivoire,12.0,33460605.717,3.586306865300791e-07
19,CMR,Cameroon,96.0,33460605.717,2.869045492240633e-06
19,COD,Dem. Rep. of the Congo,59924.61,33460605.717,0.0017909003353622703
19,COG,Congo,2.0,33460605.717,5.977178108834652e-08
19,COL,Colombia,38818.08,33460605.717,0.001160112890014961
19,CRI,Costa Rica,7037.58,33460605.717,0.00021032434557586283
19,CUW,Curaçao,1604.0,33460605.717,4.7936968432853905e-05
19,CYP,Cyprus,32191.92,33460605.717,0.0009620841975267819
19,DEU,Germany,95584.252,33460605.717,0.002856620493018674
19,DNK,Denmark,37020.507,33460605.717,0.0011063908200917999
19,DOM,Dominican Rep.,10002.51,33460605.717,0.00029893391902699847
19,DZA,Algeria,1141.797,33460605.717,3.4123620165665395e-05
19,ECU,Ecuador,10476.97,33460605.717,0.0003131135786545869
19,EGY,Egypt,8386.477,33460605.717,0.00025063733367322653
19,ESP,Spain,34477.333,33460605.717,0.0010303858002930126
19,ETH,Ethiopia,357.618,33460605.717,1.0687732404626152e-05
19,FIN,Finland,3.0,33460605.717,8.965767163251978e-08
19,FJI,Fiji,53065.25,33460605.717,0.00158590225319919
19,FRA,France,111813.615,33460605.717,0.0033416494592383296
19,FSM,FS Micronesia,2673.0,33460605.717,7.988498542457512e-05
19,GBR,United Kingdom,163286.31,33460605.717,0.004879956788021943
19,GHA,Ghana,429447.23,33460605.717,0.012834412910278398
19,GIN,Guinea,211.01,33460605.717,6.306221763725999e-06
19,GMB,Gambia,15.6,33460605.717,4.6621989248910285e-07
19,GRD,Grenada,3.84,33460605.717,1.147618196896253e-07
19,GTM,Guatemala,2550383.14,33460605.717,0.07622047136774492
19,HKG,"China, Hong Kong SAR",117547.322,33460605.717,0.0035130063990526893
19,HND,Honduras,2.47,33460605.717,7.381814964410796e-08
19,HTI,Haiti,6237.06,33460605.717,0.0001864000924774413
19,HUN,Hungary,1883.84,33460605.717,5.630023604273535e-05
19,IND,India,1448001.764,33460605.717,0.043274822226673795
19,IRN,Iran,133.0,33460605.717,3.974823442375043e-06
19,IRQ,Iraq,444.0,33460605.717,1.3269335401612928e-05
19,ISR,Israel,36666.38,33460605.717,0.0010958074193310634
19,ITA,Italy,94219.699,33460605.717,0.0028158396114189503
19,JOR,Jordan,74.55,33460605.717,2.2279931400681165e-06
19,JPN,Japan,715508.629,33460605.717,0.02138361256970547
19,KEN,Kenya,817.187,33460605.717,2.4422361236121312e-05
19,KHM,Cambodia,60514.14,33460605.717,0.0018085189644147768
19,KOR,Rep. of Korea,472478.824,33460605.717,0.014120450418503702
19,KWT,Kuwait,41.001,33460605.717,1.2253513982016477e-06
19,LAO,Lao People's Dem. Rep.,609.5,33460605.717,1.82154502866736e-05
19,LBN,Lebanon,5900.0,33460605.717,0.00017632675421062224
19,LBY,Libya,490671.468,33460605.717,0.014664153785796812
19,LKA,Sri Lanka,1971652.0,33460605.717,0.058924575863200296
19,MAR,Morocco,2.177,33460605.717,6.506158371466519e-08
19,MDG,Madagascar,9182.32,33460605.717,0.00027442181046157297
19,MDV,Maldives,35411.0,33460605.717,0.0010582892700597192
19,MEX,Mexico,1976.14,33460605.717,5.905870373996255e-05
19,MHL,Marshall Isds,528.0,33460605.717,1.577975020732348e-05
19,MMR,Myanmar,43832.14,33460605.717,0.0013099625383568784
19,MRT,Mauritania,894.04,33460605.717,2.671918158211266e-05
19,MUS,Mauritius,149.758,33460605.717,4.475651196114299e-06
19,MYS,Malaysia,3851229.824,33460605.717,0.11509743298051965
19,NAM,Namibia,900.0,33460605.717,2.6897301489755934e-05
19,NCL,New Caledonia,447.52,33460605.717,1.3374533736328417e-05
19,NGA,Nigeria,10424.372,33460605.717,0.00031154164058374445
19,NIC,Nicaragua,7.36,33460605.717,2.199601544051152e-07
19,NLD,Netherlands,155752.392,33460605.717,0.0046547989393051666
19,NZL,New Zealand,2220.649,33460605.717,6.63660729510278e-05
19,OMN,Oman,217.696,33460605.717,6.506038827904342e-06
19,PAK,Pakistan,408.04,33460605.717,1.2194638777644458e-05
19,PAN,Panama,136.51,33460605.717,4.0797229181850915e-06
19,PER,Peru,443.856,33460605.717,1.3265031833374565e-05
19,PHL,Philippines,2335792.516,33460605.717,0.06980723946707507
19,PLW,Palau,231.0,33460605.717,6.903640715704023e-06
19,PNG,Papua New Guinea,335836.004,33460605.717,0.010036758056336532
19,POL,Poland,111844.748,33460605.717,0.0033425798966686413
19,PRT,Portugal,954.84,33460605.717,2.8536243727198396e-05
19,PSE,State of Palestine,365.0,33460605.717,1.0908350048623239e-05
19,QAT,Qatar,931.11,33460605.717,2.7827051544585162e-05
19,ROU,Romania,7650.88,33460605.717,0.00022865336224660432
19,RUS,Russian Federation,2091.572,33460605.717,6.250849185725755e-05
19,S19,"Other Asia, nes",125893.618,33460605.717,0.0037624428877579604
19,SAU,Saudi Arabia,27441.711,33460605.717,0.0008201199712908353
19,SDN,Sudan,2063.402,33460605.717,6.166660632062819e-05
19,SEN,Senegal,6549.07,33460605.717,0.00019572478918612876
19,SGP,Singapore,3170154.108,33460605.717,0.09474287867984921
19,SLB,Solomon Isds,28.76,33460605.717,8.59518212050423e-07
19,SLE,Sierra Leone,48247.58,33460605.717,0.0014419218949012428
19,SLV,El Salvador,38.26,33460605.717,1.143434172220069e-06
19,SOM,Somalia,100.0,33460605.717,2.988589054417326e-06
19,SUR,Suriname,9.0,33460605.717,2.6897301489755934e-07
19,SVN,Slovenia,930038.0,33460605.717,0.02779501386992181
19,SWE,Sweden,97.317,33460605.717,2.908405210087309e-06
19,SWZ,Eswatini,9515.47,33460605.717,0.0002843782948963643
19,TGO,Togo,53530.97,33460605.717,0.0015998207101434224
19,THA,Thailand,2231721.799,33460605.717,0.06669699340995944
19,TLS,Timor-Leste,223701.91,33460605.717,0.006685530796782498
19,TUN,Tunisia,2862.66,33460605.717,8.555314342518301e-05
19,TUR,Türkiye,33178.36,33460605.717,0.0009915648353951763
19,USA,USA,3438915.71,33460605.717,0.10277505849969787
19,VNM,Viet Nam,532900.633,33460605.717,0.015926209988758645
19,VUT,Vanuatu,1.47,33460605.717,4.393225909993469e-08
19,YEM,Yemen,484.9,33460605.717,1.4491668324869612e-05
19,ZAF,South Africa,13819.499,33460605.717,0.0004130080344893118
19,ZWE,Zimbabwe,319757.5,33460605.717,0.009556237645678482
20,ARG,Argentina,3817500.0,656287660.717,0.005816809043505934
20,AUS,Australia,90683599.84,656287660.717,0.13817660344387303
20,BGD,Bangladesh,60660.0,656287660.717,9.242898142215324e-05
20,BRN,Brunei Darussalam,65502.74,656287660.717,9.980797129179251e-05
20,CAN,Canada,320900.0,656287660.717,0.0004889624157330857
20,CHL,Chile,26668551.72,656287660.717,0.04063546111908362
20,CHN,China,16113.782,656287660.717,2.45529254388168e-05
20,CIV,Côte d'Ivoire,51234.0,656287660.717,7.80663770884042e-05
20,CMR,Cameroon,124152.2,656287660.717,0.00018917344852158676
20,DEU,Germany,196000.0,656287660.717,0.0002986495278394664
20,EGY,Egypt,92877.632,656287660.717,0.00014151969869208018
20,ESP,Spain,15600.0,656287660.717,2.3770064460692227e-05
20,FRA,France,588737.64,656287660.717,0.0008970725418740907
20,GBR,United Kingdom,840400.0,656287660.717,0.0012805360367157531
20,HKG,"China, Hong Kong SAR",1464.6,656287660.717,2.231643359559605e-06
20,HRV,Croatia,4845.0,656287660.717,7.382433481541913e-06
20,IND,India,203479811.31,656287660.717,0.31004668149283277
20,IRL,Ireland,35625.0,656287660.717,5.428259912898465e-05
20,IRQ,Iraq,6490.0,656287660.717,9.888956304480292e-06
20,ITA,Italy,41865.362,656287660.717,6.37911765006548e-05
20,JPN,Japan,5094206.032,656287660.717,0.0077621542151722536
20,KEN,Kenya,202578.0,656287660.717,0.00030867257168705833
20,KHM,Cambodia,338749.7,656287660.717,0.0005161603977589843
20,KOR,Rep. of Korea,16388633.83,656287660.717,0.024971723241139828
20,KWT,Kuwait,7260.0,656287660.717,1.1062222306706767e-05
20,LKA,Sri Lanka,251475.0,656287660.717,0.00038317801027260115
20,MDV,Maldives,33565.1,656287660.717,5.114388401471671e-05
20,MEX,Mexico,44754115.64,656287660.717,0.06819283420795347
20,MMR,Myanmar,13173578.66,656287660.717,0.020072872687576893
20,MYS,Malaysia,14489503.529,656287660.717,0.022077976467163942
20,NLD,Netherlands,4713.0,656287660.717,7.181302166874517e-06
20,NZL,New Zealand,2776401.0,656287660.717,0.0042304635088929714
20,PAK,Pakistan,305060.0,656287660.717,0.00046482665797299813
20,PER,Peru,177500.0,656287660.717,0.0002704606693444148
20,PHL,Philippines,101092110.26,656287660.717,0.15403628059920552
20,PNG,Papua New Guinea,13623595.053,656287660.717,0.020758572602319086
20,POL,Poland,18648.0,656287660.717,2.8414369363012092e-05
20,PYF,French Polynesia,7940.0,656287660.717,1.2098353321660019e-05
20,QAT,Qatar,12132.0,656287660.717,1.8485796284430646e-05
20,S19,"Other Asia, nes",8910298.3,656287660.717,0.013576818266345922
20,SAU,Saudi Arabia,24000.0,656287660.717,3.65693299395265e-05
20,SGP,Singapore,280308.754,656287660.717,0.00042711263791514876
20,SLB,Solomon Isds,7990.0,656287660.717,1.2174539425700699e-05
20,SLE,Sierra Leone,28589.0,656287660.717,4.3561690568380134e-05
20,TGO,Togo,13.0,656287660.717,1.9808387050576855e-08
20,THA,Thailand,28998887.654,656287660.717,0.04418624543743282
20,TLS,Timor-Leste,206483.221,656287660.717,0.0003146230431552153
20,TUR,Türkiye,372000.0,656287660.717,0.0005668246140626608
20,TZA,United Rep. of Tanzania,99.0,656287660.717,1.5084848600054683e-07
20,URY,Uruguay,12313505.61,656287660.717,0.01876236039017919
20,USA,USA,18865385.188,656287660.717,0.02874560397400951
20,VNM,Viet Nam,44619300.36,656287660.717,0.0679874131889864
20,ZAF,South Africa,1797105.0,656287660.717,0.0027382885700405323
21,ABW,Aruba,89037.076,23883146150.229,3.728029608827155e-06
21,AFG,Afghanistan,2792372.545,23883146150.229,0.00011691811989239222
21,AGO,Angola,46467640.184,23883146150.229,0.0019456247469119329
21,ALB,Albania,6201.134999999999,23883146150.229,2.5964481232890416e-07
21,AND,Andorra,18417.936,23883146150.229,7.711687515601207e-07
21,ARE,United Arab Emirates,207587913.637,23883146150.229,0.00869181607528745
21,ARG,Argentina,41813659.338,23883146150.229,0.0017507600998203946
21,ARM,Armenia,1017200.99,23883146150.229,4.2590745105424345e-05
21,ASM,American Samoa,50167.959,23883146150.229,2.1005590588624762e-06
21,ATA,Antarctica,81566.06,23883146150.229,3.4152142053201777e-06
21,ATG,Antigua and Barbuda,2916.378,23883146150.229,1.2211029408167135e-07
21,AUS,Australia,422404285.985,23883146150.229,0.01768629155170789
21,AUT,Austria,1414742.413,23883146150.229,5.923601539349266e-05
21,AZE,Azerbaijan,2821727.18,23883146150.229,0.00011814721403331296
21,BDI,Burundi,995471.7300000001,23883146150.229,4.168092946123244e-05
21,BEL,Belgium,75066008.51599999,23883146150.229,0.0031430536012224766
21,BEN,Benin,2673633.447,23883146150.229,0.00011194645086465563
21,BFA,Burkina Faso,854118.9450000001,23883146150.229,3.5762413361600206e-05
21,BGD,Bangladesh,152738080.36900002,23883146150.229,0.006395224456956041
21,BGR,Bulgaria,6878176.092,23883146150.229,0.00028799288204054514
21,BHR,Bahrain,2301146.749,23883146150.229,9.63502352045832e-05
21,BHS,Bahamas,194555.96000000002,23883146150.229,8.146161262683331e-06
21,BLZ,Belize,247375.37600000002,23883146150.229,1.0357738232809336e-05
21,BMU,Bermuda,6676.6939999999995,23883146150.229,2.795567199565113e-07
21,BOL,Bolivia (Plurinational State of),4271332.253,23883146150.229,0.00017884294749664063
21,BRA,Brazil,181533107.744,23883146150.229,0.007600887529730223
21,BRB,Barbados,247834.1,23883146150.229,1.0376945250055495e-05
21,BRN,Brunei Darussalam,8969076.956999999,23883146150.229,0.000375540010540613
21,BWA,Botswana,99530.1,23883146150.229,4.167378090555531e-06
21,CAF,Central African Rep.,826095.007,23883146150.229,3.4589036210042164e-05
21,CAN,Canada,179947987.09800002,23883146150.229,0.007534517687330512
21,CHE,Switzerland,16131710.086,23883146150.229,0.0006754432596329157
21,CHL,Chile,20327367.368,23883146150.229,0.000851117655946057
21,CHN,China,4633131141.536,23883146150.229,0.19399165890426778
21,CIV,Côte d'Ivoire,21949623.791,23883146150.229,0.0009190423930303479
21,CMR,Cameroon,4676067.059,23883146150.229,0.00019578940854721372
21,COD,Dem. Rep. of the Congo,10862282.782,23883146150.229,0.0004548095428330261
21,COG,Congo,6695865.58,23883146150.229,0.00028035944418218104
21,COK,Cook Isds,13081.948,23883146150.229,5.477481031063642e-07
21,COL,Colombia,29946367.662,23883146150.229,0.0012538703014097188
21,COM,Comoros,685769.11,23883146150.229,2.8713516455763288e-05
21,CPV,Cabo Verde,537661.95,23883146150.229,2.251219109149255e-05
21,CRI,Costa Rica,3069988.634,23883146150.229,0.00012854205282207193
21,CUB,Cuba,6993580.903,23883146150.229,0.00029282494270265743
21,CUW,Curaçao,350637.94700000004,23883146150.229,1.4681396864317141e-05
21,CYM,Cayman Isds,42285.34,23883146150.229,1.7705096193783729e-06
21,CYP,Cyprus,1223110.6099999999,23883146150.229,5.121229013574798e-05
21,CZE,Czechia,4610068.271,23883146150.229,0.00019302600427941512
21,DEU,Germany,236015844.111,23883146150.229,0.009882108606061393
21,DJI,Djibouti,50422907.117,23883146150.229,0.0021112338717785106
21,DMA,Dominica,8852.09,23883146150.229,3.706417045861072e-07
21,DNK,Denmark,9009694.004,23883146150.229,0.0003772406678470044
21,DOM,Dominican Rep.,2862583.3140000002,23883146150.229,0.00011985788203923682
21,DZA,Algeria,23660786.209,23883146150.229,0.0009906896712924536
21,ECU,Ecuador,5415534.656,23883146150.229,0.00022675130914224525
21,EGY,Egypt,61076972.767,23883146150.229,0.002557325252829572
21,ERI,Eritrea,31620.0,23883146150.229,1.3239461753114473e-06
21,ESP,Spain,227496837.763,23883146150.229,0.009525413290694899
21,EST,Estonia,3408065.8049999997,23883146150.229,0.0001426975233314193
21,ETH,Ethiopia,16019086.028,23883146150.229,0.0006707276305741823
21,FIN,Finland,11386978.173,23883146150.229,0.0004767788172200595
21,FJI,Fiji,5270118.799,23883146150.229,0.00022066267006239744
21,FRA,France,99777507.627,23883146150.229,0.00417773717915482
21,FSM,FS Micronesia,230540.61800000002,23883146150.229,9.652857984030278e-06
21,GAB,Gabon,2420632.575,23883146150.229,0.0001013531701298403
21,GBR,United Kingdom,132145950.594,23883146150.229,0.005533021058564888
21,GEO,Georgia,3438269.199,23883146150.229,0.00014396215546196088
21,GHA,Ghana,43555353.688,23883146150.229,0.001823685766273401
21,GIN,Guinea,4606655.33,23883146150.229,0.00019288310262908264
21,GMB,Gambia,5559219.300000001,23883146150.229,0.00023276746141532518
21,GNB,Guinea-Bissau,1007966.6,23883146150.229,4.2204096297017186e-05
21,GNQ,Equatorial Guinea,2206635.342,23883146150.229,9.239299245249739e-05
21,GRC,Greece,17722465.364,23883146150.229,0.0007420490270638012
21,GRD,Grenada,32506.96,23883146150.229,1.3610836610690134e-06
21,GTM,Guatemala,5061399.02,23883146150.229,0.00021192346218387435
21,GUM,Guam,86892.589,23883146150.229,3.6382388004256653e-06
21,GUY,Guyana,282064.71499999997,23883146150.229,1.1810199260422624e-05
21,HKG,"China, Hong Kong SAR",50829039.396,23883146150.229,0.002128238845764993
21,HND,Honduras,3070580.08,23883146150.229,0.0001285668169798709
21,HRV,Croatia,13523865.964,23883146150.229,0.0005662514427091227
21,HTI,Haiti,7922757.739999999,23883146150.229,0.0003317300698226491
21,HUN,Hungary,8596408.975,23883146150.229,0.0003599362044232842
21,IND,India,2102923381.523,23883146150.229,0.08805051764517366
21,IRL,Ireland,13444799.536,23883146150.229,0.0005629408894217685
21,IRN,Iran,29231273.508999996,23883146150.229,0.001223928929845774
21,IRQ,Iraq,26723081.223,23883146150.229,0.0011189095881634409
21,ISL,Iceland,11417818.534,23883146150.229,0.00047807011949682024
21,ISR,Israel,16581593.331,23883146150.229,0.0006942801097769529
21,ITA,Italy,347218922.201,23883146150.229,0.01453824048209288
21,JAM,Jamaica,1683362.234,23883146150.229,7.048326980923571e-05
21,JOR,Jordan,24529843.912,23883146150.229,0.0010270775783769509
21,JPN,Japan,1958630106.788,23883146150.229,0.08200888168032335
21,KAZ,Kazakhstan,4278199.388,23883146150.229,0.00017913047808230153
21,KEN,Kenya,41701655.957,23883146150.229,0.001746070458836938
21,KGZ,Kyrgyzstan,205686.8,23883146150.229,8.612215438711277e-06
21,KHM,Cambodia,36481092.451,23883146150.229,0.001527482695182946
21,KIR,Kiribati,1332417.5499999998,23883146150.229,5.578902970399585e-05
21,KNA,Saint Kitts and Nevis,15251.2,23883146150.229,6.38575835196393e-07
21,KOR,Rep. of Korea,1008626879.95,23883146150.229,0.04223174256882103
21,KWT,Kuwait,4595951.512,23883146150.229,0.00019243492809074204
21,LAO,Lao People's Dem. Rep.,1087933.862,23883146150.229,4.555236798186944e-05
21,LBN,Lebanon,6311151.41,23883146150.229,0.0002642512577824462
21,LBR,Liberia,4140983.048,23883146150.229,0.0001733851571293213
21,LBY,Libya,8506322.474,23883146150.229,0.0003561642348329572
21,LCA,Saint Lucia,10304.0,23883146150.229,4.3143394656575434e-07
21,LKA,Sri Lanka,51554759.445999995,23883146150.229,0.0021586251292736685
21,LTU,Lithuania,5328503.725,23883146150.229,0.00022310727788888517
