id,id_label,sector_52,emp
8200,MALUKU UTARA,39,5484
8200,MALUKU UTARA,40,2669
8200,MALUKU UTARA,41,19757
8200,MALUKU UTARA,42,806
8200,MALUKU UTARA,43,2644
8200,MALUKU UTARA,44,249
8200,MALUKU UTARA,45,118
8200,MALUKU UTARA,46,421
8200,MALUKU UTARA,47,195
8200,MALUKU UTARA,48,11826
8200,MALUKU UTARA,49,55576
8200,MALUKU UTARA,50,42161
8200,MALUKU UTARA,51,17238
8200,MALUKU UTARA,52,31
9100,PAPUA BARAT,1,90148
9100,PAPUA BARAT,2,7654
9100,PAPUA BARAT,3,5597
9100,PAPUA BARAT,4,3345
9100,PAPUA BARAT,5,2754
9100,PAPUA BARAT,6,2781
9100,PAPUA BARAT,7,13531
9100,PAPUA BARAT,9,868
9100,PAPUA BARAT,10,1841
9100,PAPUA BARAT,12,7582
9100,PAPUA BARAT,14,775
9100,PAPUA BARAT,16,159
9100,PAPUA BARAT,17,413
9100,PAPUA BARAT,18,719
9100,PAPUA BARAT,19,70
9100,PAPUA BARAT,20,139
9100,PAPUA BARAT,23,413
9100,PAPUA BARAT,24,150
9100,PAPUA BARAT,25,255
9100,PAPUA BARAT,26,1410
9100,PAPUA BARAT,27,243
9100,PAPUA BARAT,28,426
9100,PAPUA BARAT,29,29
9100,PAPUA BARAT,30,64
9100,PAPUA BARAT,31,16268
9100,PAPUA BARAT,33,44377
9100,PAPUA BARAT,35,8687
9100,PAPUA BARAT,37,556
9100,PAPUA BARAT,39,2762
9100,PAPUA BARAT,40,1153
9100,PAPUA BARAT,41,4419
9100,PAPUA BARAT,42,1058
9100,PAPUA BARAT,43,791
9100,PAPUA BARAT,46,357
9100,PAPUA BARAT,47,122
9100,PAPUA BARAT,48,6753
9100,PAPUA BARAT,49,37555
9100,PAPUA BARAT,50,13891
9100,PAPUA BARAT,51,7215
9200,PAPUA BARAT DAYA,1,56326
9200,PAPUA BARAT DAYA,2,8089
9200,PAPUA BARAT DAYA,3,3944
9200,PAPUA BARAT DAYA,4,879
9200,PAPUA BARAT DAYA,5,3754
9200,PAPUA BARAT DAYA,6,3006
9200,PAPUA BARAT DAYA,7,14241
9200,PAPUA BARAT DAYA,8,888
9200,PAPUA BARAT DAYA,9,2600
9200,PAPUA BARAT DAYA,10,7998
9200,PAPUA BARAT DAYA,11,323
9200,PAPUA BARAT DAYA,12,15021
9200,PAPUA BARAT DAYA,14,1328
9200,PAPUA BARAT DAYA,16,1303
9200,PAPUA BARAT DAYA,17,299
9200,PAPUA BARAT DAYA,18,390
9200,PAPUA BARAT DAYA,19,342
9200,PAPUA BARAT DAYA,20,151
9200,PAPUA BARAT DAYA,23,1208
9200,PAPUA BARAT DAYA,24,1254
9200,PAPUA BARAT DAYA,25,135
9200,PAPUA BARAT DAYA,26,233
9200,PAPUA BARAT DAYA,27,1778
9200,PAPUA BARAT DAYA,28,1541
9200,PAPUA BARAT DAYA,29,43
9200,PAPUA BARAT DAYA,30,342
9200,PAPUA BARAT DAYA,31,14266
9200,PAPUA BARAT DAYA,32,179
9200,PAPUA BARAT DAYA,33,50087
9200,PAPUA BARAT DAYA,35,14691
9200,PAPUA BARAT DAYA,36,537
9200,PAPUA BARAT DAYA,37,624
9200,PAPUA BARAT DAYA,39,3109
9200,PAPUA BARAT DAYA,40,4056
9200,PAPUA BARAT DAYA,41,10183
9200,PAPUA BARAT DAYA,42,1604
9200,PAPUA BARAT DAYA,43,2315
9200,PAPUA BARAT DAYA,44,156
9200,PAPUA BARAT DAYA,46,716
9200,PAPUA BARAT DAYA,47,270
9200,PAPUA BARAT DAYA,48,5609
9200,PAPUA BARAT DAYA,49,30576
9200,PAPUA BARAT DAYA,50,17526
9200,PAPUA BARAT DAYA,51,6182
9400,PAPUA,1,63576
9400,PAPUA,2,17792
9400,PAPUA,3,6146
9400,PAPUA,4,7496
9400,PAPUA,5,6224
9400,PAPUA,6,4917
9400,PAPUA,7,36084
9400,PAPUA,9,238
9400,PAPUA,10,2565
9400,PAPUA,11,250
9400,PAPUA,12,11121
9400,PAPUA,14,1341
9400,PAPUA,16,2438
9400,PAPUA,17,1924
9400,PAPUA,18,719
9400,PAPUA,20,129
9400,PAPUA,23,1510
9400,PAPUA,24,1757
9400,PAPUA,25,758
9400,PAPUA,26,1532
9400,PAPUA,27,768
9400,PAPUA,28,1012
9400,PAPUA,29,474
9400,PAPUA,30,1139
9400,PAPUA,31,22825
9400,PAPUA,32,169
9400,PAPUA,33,80908
9400,PAPUA,35,26728
9400,PAPUA,36,741
9400,PAPUA,37,674
9400,PAPUA,38,468
9400,PAPUA,39,5947
9400,PAPUA,40,2265
9400,PAPUA,41,19516
9400,PAPUA,42,3676
9400,PAPUA,43,6389
9400,PAPUA,46,1367
9400,PAPUA,47,301
9400,PAPUA,48,10572
9400,PAPUA,49,62068
9400,PAPUA,50,21294
9400,PAPUA,51,12071
9500,PAPUA SELATAN,1,45995
9500,PAPUA SELATAN,2,24744
9500,PAPUA SELATAN,3,6507
9500,PAPUA SELATAN,4,3908
9500,PAPUA SELATAN,5,1843
9500,PAPUA SELATAN,6,6344
9500,PAPUA SELATAN,7,27971
9500,PAPUA SELATAN,10,1282
9500,PAPUA SELATAN,12,4093
9500,PAPUA SELATAN,14,731
9500,PAPUA SELATAN,15,200
9500,PAPUA SELATAN,16,451
9500,PAPUA SELATAN,17,211
9500,PAPUA SELATAN,20,180
9500,PAPUA SELATAN,18,51
9500,PAPUA SELATAN,23,385
9500,PAPUA SELATAN,24,141
9500,PAPUA SELATAN,25,115
9500,PAPUA SELATAN,26,1070
9500,PAPUA SELATAN,27,142
9500,PAPUA SELATAN,28,501
9500,PAPUA SELATAN,30,343
9500,PAPUA SELATAN,31,9200
9500,PAPUA SELATAN,32,48
9500,PAPUA SELATAN,33,35938
9500,PAPUA SELATAN,35,4134
9500,PAPUA SELATAN,36,320
9500,PAPUA SELATAN,37,644
9500,PAPUA SELATAN,38,177
9500,PAPUA SELATAN,39,1428
9500,PAPUA SELATAN,40,205
9500,PAPUA SELATAN,41,6302
9500,PAPUA SELATAN,42,854
9500,PAPUA SELATAN,43,633
9500,PAPUA SELATAN,44,89
9500,PAPUA SELATAN,46,224
9500,PAPUA SELATAN,47,50
9500,PAPUA SELATAN,48,4004
9500,PAPUA SELATAN,49,18162
9500,PAPUA SELATAN,50,9935
9500,PAPUA SELATAN,51,3981
9600,PAPUA TENGAH,1,480144
9600,PAPUA TENGAH,2,6902
9600,PAPUA TENGAH,3,4840
9600,PAPUA TENGAH,4,40335
9600,PAPUA TENGAH,5,6054
9600,PAPUA TENGAH,6,4770
9600,PAPUA TENGAH,7,20413
9600,PAPUA TENGAH,10,13923
9600,PAPUA TENGAH,11,512
9600,PAPUA TENGAH,12,3984
9600,PAPUA TENGAH,14,1032
9600,PAPUA TENGAH,16,1453
9600,PAPUA TENGAH,17,193
9600,PAPUA TENGAH,20,175
9600,PAPUA TENGAH,18,125
9600,PAPUA TENGAH,22,79
9600,PAPUA TENGAH,23,1337
9600,PAPUA TENGAH,24,1140
9600,PAPUA TENGAH,25,168
9600,PAPUA TENGAH,26,106
9600,PAPUA TENGAH,27,1113
9600,PAPUA TENGAH,28,1007
9600,PAPUA TENGAH,30,630
9600,PAPUA TENGAH,31,19340
9600,PAPUA TENGAH,33,76358
9600,PAPUA TENGAH,35,22805
9600,PAPUA TENGAH,36,72
9600,PAPUA TENGAH,37,235
9600,PAPUA TENGAH,38,269
9600,PAPUA TENGAH,39,6691
9600,PAPUA TENGAH,40,1449
9600,PAPUA TENGAH,41,8579
9600,PAPUA TENGAH,42,714
9600,PAPUA TENGAH,43,2039
9600,PAPUA TENGAH,44,77
9600,PAPUA TENGAH,45,84
9600,PAPUA TENGAH,46,334
9600,PAPUA TENGAH,47,547
9600,PAPUA TENGAH,48,9797
9600,PAPUA TENGAH,49,16819
9600,PAPUA TENGAH,50,11117
9600,PAPUA TENGAH,51,6399
9700,PAPUA PEGUNUNGAN,1,887129
9700,PAPUA PEGUNUNGAN,2,591
9700,PAPUA PEGUNUNGAN,3,867
9700,PAPUA PEGUNUNGAN,4,2926
9700,PAPUA PEGUNUNGAN,5,2041
9700,PAPUA PEGUNUNGAN,6,127
9700,PAPUA PEGUNUNGAN,12,669
9700,PAPUA PEGUNUNGAN,14,140
9700,PAPUA PEGUNUNGAN,16,108
9700,PAPUA PEGUNUNGAN,17,178
9700,PAPUA PEGUNUNGAN,18,95
9700,PAPUA PEGUNUNGAN,24,28
9700,PAPUA PEGUNUNGAN,26,352
9700,PAPUA PEGUNUNGAN,31,1346
9700,PAPUA PEGUNUNGAN,33,64800
9700,PAPUA PEGUNUNGAN,35,7578
9700,PAPUA PEGUNUNGAN,39,513
9700,PAPUA PEGUNUNGAN,40,718
9700,PAPUA PEGUNUNGAN,41,1639
9700,PAPUA PEGUNUNGAN,42,695
9700,PAPUA PEGUNUNGAN,43,927
9700,PAPUA PEGUNUNGAN,46,48
9700,PAPUA PEGUNUNGAN,47,287
9700,PAPUA PEGUNUNGAN,48,2104
9700,PAPUA PEGUNUNGAN,49,23341
9700,PAPUA PEGUNUNGAN,50,5185
9700,PAPUA PEGUNUNGAN,51,1571
9900,INDONESIA,1,18377474
9900,INDONESIA,2,6436551
9900,INDONESIA,3,7969756
9900,INDONESIA,4,5358814
9900,INDONESIA,5,2567563
9900,INDONESIA,6,643309
9900,INDONESIA,7,2066959
9900,INDONESIA,8,319270
9900,INDONESIA,9,194216
9900,INDONESIA,10,1645402
9900,INDONESIA,11,90576
9900,INDONESIA,12,6067217
9900,INDONESIA,13,644584
9900,INDONESIA,14,4400117
9900,INDONESIA,15,961181
9900,INDONESIA,16,1217907
9900,INDONESIA,17,606580
9900,INDONESIA,18,487767
9900,INDONESIA,19,30405
9900,INDONESIA,20,699490
9900,INDONESIA,21,558049
9900,INDONESIA,22,193733
9900,INDONESIA,23,1142374
9900,INDONESIA,24,441536
9900,INDONESIA,25,452274
9900,INDONESIA,26,879548
9900,INDONESIA,27,1266804
9900,INDONESIA,28,253541
9900,INDONESIA,29,44997
9900,INDONESIA,30,578689
9900,INDONESIA,31,8994186
9900,INDONESIA,32,205453
9900,INDONESIA,33,27160914
9900,INDONESIA,34,29897
9900,INDONESIA,35,4001821
9900,INDONESIA,36,109023
9900,INDONESIA,37,124570
9900,INDONESIA,38,32140
9900,INDONESIA,39,1940287
9900,INDONESIA,40,850692
9900,INDONESIA,41,10420109
9900,INDONESIA,42,768546
9900,INDONESIA,43,1157947
9900,INDONESIA,44,104683
9900,INDONESIA,45,4627
9900,INDONESIA,46,410627
9900,INDONESIA,47,554583
9900,INDONESIA,48,2770964
9900,INDONESIA,49,4545655
9900,INDONESIA,50,7158071
9900,INDONESIA,51,2374984
9900,INDONESIA,52,10470
